#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Barbuda,AG01,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Redonda,AG02,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint George,AG03,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint John's,AG04,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint Mary,AG05,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint Paul,AG06,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint Peter,AG07,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
Saint Philip,AG08,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
