#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Ta Tai Kraom,KH090303,,,,Kaoh Kong,KH0903,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Trapeang Rung,KH090304,,,,Kaoh Kong,KH0903,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Smach Mean Chey,KH090401,,,,Khemara Phoumin,KH0904,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Dang Tong,KH090402,,,,Khemara Phoumin,KH0904,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Stueng Veaeng,KH090403,,,,Khemara Phoumin,KH0904,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Pak Khlang,KH090501,,,,Mondol Seima,KH0905,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Peam Krasaob,KH090502,,,,Mondol Seima,KH0905,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Kokir,KH090503,,,,Mondol Seima,KH0905,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Preav,KH090601,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chi Kha Kraom,KH090602,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chi kha Leu,KH090603,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chrouy Svay,KH090604,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Dang Peaeng,KH090605,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Srae Ambel,KH090606,,,,Srae Ambel,KH0906,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Ta Tey Leu,KH090701,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Pralay,KH090702,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chumnoab,KH090703,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Ruessei Chrum,KH090704,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chi Phat,KH090705,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Thma Doun Pov,KH090706,,,,Thma Bang,KH0907,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chhloung,KH100101,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Damrei Phong,KH100102,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Han Chey,KH100103,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Damrei,KH100104,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kanhchor,KH100105,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Khsach Andeth,KH100106,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Pongro,KH100107,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Saman,KH100108,,,,Chhloung,KH1001,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Trong,KH100207,,,,Kracheh,KH1002,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Krakor,KH100208,,,,Kracheh,KH1002,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kracheh,KH100209,,,,Kracheh,KH1002,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ruessei,KH100210,,,,Kracheh,KH1002,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Roka Kandal,KH100211,,,,Kracheh,KH1002,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Chamb├ók,KH100301,Chambok,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Chrouy Banteay,KH100302,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Kor,KH100303,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Koh Ta Suy,KH100304,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Prasab,KH100305,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Russey Keo,KH100306,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Saob,KH100307,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Ta Mao,KH100308,,,,Prek Prasab,KH1003,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Char,KH100401,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Cham,KH100402,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kbal Damrei,KH100403,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Khnhaer,KH100404,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Ou Krieng,KH100405,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Roluos Mean Chey,KH100406,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Sambour,KH100407,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Sandan,KH100408,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Srae Chis,KH100409,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Voadthonak,KH100410,,,,Sambour,KH1004,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Khsuem,KH100501,,,,Snuol,KH1005,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Pir Thnu,KH100502,,,,Snuol,KH1005,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Snuol,KH100503,,,,Snuol,KH1005,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Srae Char,KH100504,,,,Snuol,KH1005,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Svay Chreah,KH100505,,,,Snuol,KH1005,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Bos Leav,KH100601,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Changkrang,KH100602,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Dar,KH100603,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kantuot,KH100604,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kou Loab,KH100605,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Chraeng,KH100606,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Sambok,KH100607,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Thma Andaeuk,KH100608,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Thma Kreae,KH100609,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Thmei,KH100610,,,,Chetr Borei,KH1006,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Chong Phlah,KH110101,,,,Kaev Seima,KH1101,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Memang,KH110102,,,,Kaev Seima,KH1101,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Chhuk,KH110103,,,,Kaev Seima,KH1101,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Khtum,KH110104,,,,Kaev Seima,KH1101,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Preah,KH110105,,,,Kaev Seima,KH1101,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Nang Khi Lik,KH110201,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
A Buon Leu,KH110202,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Roya,KH110203,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Sokh Sant,KH110204,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Huy,KH110205,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Sangkum,KH110206,,,,Kaoh Nheaek,KH1102,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Dak Dam,KH110301,,,,Ou Reang,KH1103,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Saen Monourom,KH110302,,,,Ou Reang,KH1103,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Krang Teh,KH110401,,,,Pech Chreada,KH1104,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Pu Chrey,KH110402,,,,Pech Chreada,KH1104,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Srae Ampum,KH110403,,,,Pech Chreada,KH1104,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Bu Sra,KH110404,,,,Pech Chreada,KH1104,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Monourom,KH110501,,,,Saen Monourom,KH1105,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Sokh Dom,KH110502,,,,Saen Monourom,KH1105,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Spean Mean Chey,KH110503,,,,Saen Monourom,KH1105,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Romonea,KH110504,,,,Saen Monourom,KH1105,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Tonle Basak,KH120101,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Keng Kang Ti Muoy,KH120102,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Keng Kang Ti Pir,KH120103,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Keng Kang Ti Bei,KH120104,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Olympic,KH120105,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Svay Prey Ti Muoy,KH120106,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Svay Prey Ti Pir,KH120107,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tumnob Tuek,KH120108,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Tumpung Ti Pir,KH120109,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Tumpung Ti Muoy,KH120110,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Trabaek,KH120111,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Daeum Thkov,KH120112,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Thmei Ti Muoy,KH120201,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Thmei Ti Pir,KH120202,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Thmei Ti Bei,KH120203,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Reang,KH120204,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Kandal Ti Muoy,KH120205,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Kandal Ti Pir,KH120206,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chakto Mukh,KH120207,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chey Chummeah,KH120208,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Chas,KH120209,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Srah Chak,KH120210,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Voat Phnum,KH120211,,,,Doun Penh,KH1202,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ruessei Ti Muoy,KH120301,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ruessei Ti Pir,KH120302,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ruessei Ti Bei,KH120303,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ruessei Ti Buon,KH120304,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Monourom,KH120305,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Mittapheap,KH120306,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Veal Vong,KH120307,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Proluet,KH120308,,,,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Depou Ti Muoy,KH120401,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Depou Ti Pir,KH120402,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Depou Ti Bei,KH120403,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuek L'ak Ti Muoy,KH120404,Tuek Lak Ti Muoy,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuek L'ak Ti Pir,KH120405,Tuek Lak Ti Pir,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuek L'ak Ti Bei,KH120406,Tuek Lak Ti Bei,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Kak Ti Muoy,KH120407,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Kak Ti Pir,KH120408,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phsar Daeum Kor,KH120409,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Salang,KH120410,,,,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Prey Sa,KH120510,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Krang Pongro,KH120512,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Kampues,KH120517,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Roluos,KH120518,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Spean Thma,KH120519,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Stueng Mean Chey,KH120601,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Tumpun,KH120602,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Sangke,KH120702,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Svay Pak,KH120703,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kilomaetr Lekh Prammuoy,KH120704,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ruessei Kaev,KH120706,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chrang Chamreh Ti Muoy,KH120711,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chrang Chamreh Ti Pir,KH120712,,,,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuek Thla,KH120802,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Trapeang Krasang,KH120901,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Phleung Chheh Roteh,KH120903,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chaom Chau,KH120904,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kakab,KH120905,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Samraong Kraom,KH120906,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Boeng Thum,KH120908,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kamboul,KH120909,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kantaok,KH120910,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ovlaok,KH120911,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Snaor,KH120913,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chrouy Changvar,KH121001,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Lieb,KH121002,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Ta Sek,KH121003,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Dach,KH121004,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Bak Kaeng,KH121005,,,,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Phnov,KH121101,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ponhea Pon,KH121102,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Samraong,KH121103,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chhbar Ampov Ti Muoy,KH121201,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chbar Ampov Ti Pir,KH121202,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Nirouth,KH121203,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Veal Sbov,KH121205,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
S'ang,KH130101,Sang,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Tasu,KH130102,,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Khyang,KH130103,,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Chrach,KH130104,,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Thmea,KH130105,,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Putrea,KH130106,,,,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Chhaeb Muoy,KH130201,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Chhaeb Pir,KH130202,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Sangkae Muoy,KH130203,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Sangkae Pir,KH130204,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Mlu Prey Muoy,KH130205,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Mlu Prey Pir,KH130206,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Sralau Muoy,KH130207,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Sralau Pir,KH130208,,,,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Choam Ksant,KH130301,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Tuek Kraham,KH130302,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Pring Thum,KH130303,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Rumdaoh Srae,KH130304,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Yeang,KH130305,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kantuot,KH130306,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Sror Aem,KH130307,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Morokot,KH130308,,,,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kuleaen Tboung,KH130401,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kuleaen Cheung,KH130402,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Thmei,KH130403,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Phnum Penh,KH130404,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Phnum Tbaeng Pir,KH130405,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Srayang,KH130406,,,,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
