#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_spa+is_latn,#adm1+name+alt2+i_spa+is_latn,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Chuquisaca,BO01,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
La Paz,BO02,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cochabamba,BO03,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Oruro,BO04,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Potosí,BO05,Potosi,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tarija,BO06,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Cruz,BO07,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Beni,BO08,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Pando,BO09,,,,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
