#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Bula-Atumba,AO01040145,,,,Bula-Atumba,AO01040,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Kiaje,AO01040146,,,,Bula-Atumba,AO01040,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Kibaxe,AO01043153,,,,Dembos-Quibaxe,AO01043,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Paredes,AO01043154,,,,Dembos-Quibaxe,AO01043,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Piri,AO01043155,,,,Dembos-Quibaxe,AO01043,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
S. Jose das Matas,AO01043156,,,,Dembos-Quibaxe,AO01043,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Pango-Aluquem,AO01047166,,,,Pango-Aluquém,AO01047,Bengo,AO01,Angola,AO,2018-08-30,2020-11-12,
Baia Farta,AO02006024,,,,Baía Farta,AO02006,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Dombe Grande,AO02006025,,,,Baía Farta,AO02006,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Ekimina,AO02006026,,,,Baía Farta,AO02006,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kalahanga,AO02006027,,,,Baía Farta,AO02006,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Balombo,AO02007028,,,,Balombo,AO02007,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Chindumbo,AO02007029,,,,Balombo,AO02007,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Chingongo,AO02007030,,,,Balombo,AO02007,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Benguela,AO02008031,,,,Benguela,AO02008,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Bocoio,AO02009032,,,,Bocoio,AO02009,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Cavimbe,AO02009033,,,,Bocoio,AO02009,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Chila,AO02009034,,,,Bocoio,AO02009,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Monte Belo,AO02009035,,,,Bocoio,AO02009,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Passe,AO02009036,,,,Bocoio,AO02009,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Cayavi,AO02010037,,,,Caimbambo,AO02010,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kaimbambo,AO02010038,,,,Caimbambo,AO02010,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kanhamela,AO02010039,,,,Caimbambo,AO02010,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Katengue,AO02010040,,,,Caimbambo,AO02010,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Wyiagombe,AO02010041,,,,Caimbambo,AO02010,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Bolonguela,AO02011042,,,,Chongoroi,AO02011,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Chongoroi,AO02011043,,,,Chongoroi,AO02011,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Cubal,AO02012044,,,,Cubal,AO02012,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kapupa,AO02012045,,,,Cubal,AO02012,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Lambala,AO02012046,,,,Cubal,AO02012,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Quendo,AO02012047,,,,Cubal,AO02012,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Babaera,AO02013048,,,,Ganda,AO02013,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Chikuma,AO02013049,,,,Ganda,AO02013,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Ebanga,AO02013050,,,,Ganda,AO02013,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Ganda,AO02013051,,,,Ganda,AO02013,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kaseke,AO02013052,,,,Ganda,AO02013,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Egito-Praia,AO02014054,,,,Lobito,AO02014,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Kanjala,AO02014055,,,,Lobito,AO02014,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Lobito,AO02014057,,,,Lobito,AO02014,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Biopio,AO02164053,,,,Catumbela,AO02164,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Katumbela,AO02164056,,,,Catumbela,AO02164,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Lobito,AO02164057,,,,Catumbela,AO02164,Benguela,AO02,Angola,AO,2018-08-30,2020-11-12,
Andulo,AO03015058,,,,Andulo,AO03015,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chivaulo,AO03015059,,,,Andulo,AO03015,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kalucinga,AO03015060,,,,Andulo,AO03015,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kassumbe,AO03015061,,,,Andulo,AO03015,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kamakupa,AO03016062,,,,Camacupa,AO03016,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kwanza,AO03016063,,,,Camacupa,AO03016,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Ringoma,AO03016064,,,,Camacupa,AO03016,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
St. Antonio da Muinha,AO03016065,,,,Camacupa,AO03016,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Umpulo,AO03016066,,,,Camacupa,AO03016,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chipeta,AO03017067,,,,Catabola,AO03017,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chiuca,AO03017068,,,,Catabola,AO03017,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kaiuera,AO03017069,,,,Catabola,AO03017,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Katabola,AO03017070,,,,Catabola,AO03017,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chinguar,AO03018071,,,,Chinguar,AO03018,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kangote,AO03018072,,,,Chinguar,AO03018,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kutato,AO03018073,,,,Chinguar,AO03018,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Cachingues,AO03019074,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chitembo,AO03019075,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Malengue,AO03019076,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Mumbue,AO03019077,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Mutumbo,AO03019078,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Soma Kwanza,AO03019079,,,,Chitembo,AO03019,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kuemba,AO03020080,,,,Cuemba,AO03020,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Luando,AO03020081,,,,Cuemba,AO03020,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Munhango,AO03020082,,,,Cuemba,AO03020,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Sachinemuna,AO03020083,,,,Cuemba,AO03020,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kunhinga,AO03021084,,,,Cunhinga,AO03021,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Cambandua,AO03022085,,,,Cuito (Kuito),AO03022,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Chicala,AO03022086,,,,Cuito (Kuito),AO03022,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kuito,AO03022087,,,,Cuito (Kuito),AO03022,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Trumba,AO03022088,,,,Cuito (Kuito),AO03022,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Dando,AO03023089,,,,N'harea,AO03023,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Gamba,AO03023090,,,,N'harea,AO03023,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Kaiei,AO03023091,,,,N'harea,AO03023,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Lubia,AO03023092,,,,N'harea,AO03023,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Nharea,AO03023093,,,,N'harea,AO03023,Bié,AO03,Angola,AO,2018-08-30,2020-11-12,
Belize,AO04024094,,,,Belize,AO04024,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Luali,AO04024095,,,,Belize,AO04024,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Mikonje,AO04024096,,,,Belize,AO04024,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Buco Zau,AO04025097,,,,Buco Zau,AO04025,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Nekuto,AO04025098,,,,Buco Zau,AO04025,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Nhuca,AO04025099,,,,Buco Zau,AO04025,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Cabinda,AO04026100,,,,Cabinda,AO04026,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Malembo,AO04026101,,,,Cabinda,AO04026,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Tando Zinze,AO04026102,,,,Cabinda,AO04026,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Dinge,AO04027103,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Kakongo,AO04027104,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Massabi,AO04027105,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
Kalai,AO05028106,,,,Calai,AO05028,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Maue,AO05028107,,,,Calai,AO05028,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Bondo,AO05029108,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Cuangar,AO05029109,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Savate,AO05029110,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Chinguanja,AO05030111,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kuchi,AO05030112,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kutato,AO05030113,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Baixo Longa,AO05031114,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kuito Kuanavale,AO05031115,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Longa,AO05031116,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Lupire,AO05031117,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Dirico,AO05032118,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Mucusso,AO05032119,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Xa-Mavera,AO05032120,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kunjamba,AO05033121,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kutuile,AO05033122,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Luengue,AO05033123,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Mavinga,AO05033124,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kaiundo,AO05034125,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Kueio,AO05034126,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Menongue,AO05034127,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Nancova,AO05035128,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Rito,AO05035129,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Luiana,AO05036130,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Neriquinha,AO05036131,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Rivungo,AO05036132,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
Bindo,AO06037133,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kamabatela,AO06037134,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Luinga,AO06037135,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Maua,AO06037136,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Tango,AO06037137,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Aldeia Nova,AO06038138,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Banga,AO06038139,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kaculo Kabassa,AO06038140,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kariamba,AO06038141,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kikiemba,AO06038143,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Bolongongo,AO06039142,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kikiemba,AO06039143,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Terreiro,AO06039144,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Danje ia Menha,AO06041147,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Dondo,AO06041148,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
S. Pedro da Kilemba,AO06041149,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Zenza do Itombe,AO06041150,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kazua,AO06041165,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kanhoca,AO06042151,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Ndalatando,AO06042152,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Cerca,AO06044157,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Golungo Alto,AO06044158,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kanbomdo,AO06044159,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kiluanje,AO06044160,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kiangombe,AO06045161,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Lukala,AO06045162,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Camame,AO06046163,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kilombo dos Dembos,AO06046164,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Kiculungo,AO06048167,,,,Quiculungo,AO06048,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Samba Caju,AO06049168,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Samba Lukala,AO06049169,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
Assango,AO07050170,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Gabela,AO07050171,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Atome,AO07051172,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Dumbi,AO07051173,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kassongue,AO07051174,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Pambangala,AO07051175,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Konda,AO07052176,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kunju,AO07052177,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Conde,AO07053178,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Ebo,AO07053179,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kassanje,AO07053180,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kabuta,AO07054181,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kalulo,AO07054182,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kissongo,AO07054183,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Munenga,AO07054184,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kienha,AO07055185,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Mussende,AO07055186,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Sao Lucas,AO07055187,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kapolo,AO07056188,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Porto Amboim,AO07056189,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kariango,AO07057190,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kibala,AO07057191,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Lonhe,AO07057192,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Ndala Kachimbo,AO07057193,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kilenda,AO07058194,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kirimbo,AO07058195,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Amboiva,AO07059196,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Botera,AO07059197,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Ucu-Seles,AO07059198,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Gangula,AO07060199,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Gungo,AO07060200,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kikombo,AO07060201,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Sumbe,AO07060202,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kissanga Kungo,AO07061203,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Sanga,AO07061204,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Waco Kungo,AO07061205,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
Kahama,AO08062206,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Otchinjau,AO08062207,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Evale,AO08063208,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Kafima,AO08063209,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Mongua,AO08063210,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Onjiva,AO08063211,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Oximolo,AO08063212,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Chitado,AO08064213,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Onkokwa,AO08064214,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Kalonga,AO08065215,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Kuvati,AO08065216,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Kuvelai,AO08065217,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Mupa,AO08065218,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Namakunde,AO08066219,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Shiede,AO08066220,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Humbe,AO08067221,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Mukope,AO08067222,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Naulila,AO08067223,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Ombala yo Mungu,AO08067224,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Xangongo,AO08067225,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
Gungue,AO09068226,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Kakonda,AO09068227,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Kusse,AO09068228,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Uaba,AO09068229,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Kalepi,AO09069230,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Kalukembe,AO09069231,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Ngola,AO09069232,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Chibia,AO09070233,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
Jau,AO09070234,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
