#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Barisal,BD10,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Chittagong,BD20,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Dhaka,BD30,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Khulna,BD40,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Mymensingh,BD45,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Rajshahi,BD50,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Rangpur,BD55,,,,Bangladesh,BD,2015-01-01,2020-11-13,
Sylhet,BD60,,,,Bangladesh,BD,2015-01-01,2020-11-13,
