#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
San Cristóbal de la Barranca,MX14071,San Cristobal de la Barranca,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Diego de Alejandría,MX14072,San Diego de Alejandria,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Juan de los Lagos,MX14073,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Julián,MX14074,San Julian,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Marcos,MX14075,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Martín de Bolaños,MX14076,San Martin de Bolanos,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Martín Hidalgo,MX14077,San Martin Hidalgo,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Miguel el Alto,MX14078,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Gómez Farías,MX14079,Gomez Farias,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Sebastián del Oeste,MX14080,San Sebastian del Oeste,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Santa María de los Ángeles,MX14081,Santa Maria de los Angeles,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Sayula,MX14082,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tala,MX14083,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Talpa de Allende,MX14084,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tamazula de Gordiano,MX14085,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tapalpa,MX14086,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tecalitlán,MX14087,Tecalitlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tecolotlán,MX14088,Tecolotlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Techaluta de Montenegro,MX14089,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tenamaxtlán,MX14090,Tenamaxtlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Teocaltiche,MX14091,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Teocuitatlán de Corona,MX14092,Teocuitatlan de Corona,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tepatitlán de Morelos,MX14093,Tepatitlan de Morelos,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tequila,MX14094,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Teuchitlán,MX14095,Teuchitlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tizapán el Alto,MX14096,Tizapan el Alto,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tlajomulco de Zúñiga,MX14097,Tlajomulco de Zuniga,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Pedro Tlaquepaque,MX14098,,Tlaquepaque,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tolimán,MX14099,Toliman,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tomatlán,MX14100,Tomatlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tonalá,MX14101,Tonala,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tonaya,MX14102,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tonila,MX14103,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Totatiche,MX14104,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tototlán,MX14105,Tototlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tuxcacuesco,MX14106,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tuxcueca,MX14107,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Tuxpan,MX14108,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Unión de San Antonio,MX14109,Union de San Antonio,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Unión de Tula,MX14110,Union de Tula,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Valle de Guadalupe,MX14111,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Valle de Juárez,MX14112,Valle de Juarez,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Gabriel,MX14113,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Villa Corona,MX14114,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Villa Guerrero,MX14115,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Villa Hidalgo,MX14116,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cañadas de Obregón,MX14117,Canadas de Obregon,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Yahualica de González Gallo,MX14118,Yahualica de Gonzalez Gallo,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zacoalco de Torres,MX14119,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapopan,MX14120,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapotiltic,MX14121,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapotitlán de Vadillo,MX14122,Zapotitlan de Vadillo,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapotlán del Rey,MX14123,Zapotlan del Rey,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapotlanejo,MX14124,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Ignacio Cerro Gordo,MX14125,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Acambay de Ruíz Castañeda,MX15001,,Acambay,,México,MX15,México,MX,2020-06-23,2021-06-23,
Acolman,MX15002,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Aculco,MX15003,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Almoloya de Alquisiras,MX15004,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Almoloya de Juárez,MX15005,Almoloya de Juarez,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Almoloya del Río,MX15006,Almoloya del Rio,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Amanalco,MX15007,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Amatepec,MX15008,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Amecameca,MX15009,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Apaxco,MX15010,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Atenco,MX15011,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Atizapán,MX15012,Atizapan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Atizapán de Zaragoza,MX15013,Atizapan de Zaragoza,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Atlacomulco,MX15014,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Atlautla,MX15015,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Axapusco,MX15016,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ayapango,MX15017,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Calimaya,MX15018,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Capulhuac,MX15019,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Coacalco de Berriozábal,MX15020,Coacalco de Berriozabal,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Coatepec Harinas,MX15021,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Cocotitlán,MX15022,Cocotitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Coyotepec,MX15023,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Cuautitlán,MX15024,Cuautitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chalco,MX15025,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chapa de Mota,MX15026,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chapultepec,MX15027,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chiautla,MX15028,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chicoloapan,MX15029,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chiconcuac,MX15030,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Chimalhuacán,MX15031,Chimalhuacan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Donato Guerra,MX15032,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ecatepec de Morelos,MX15033,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ecatzingo,MX15034,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Huehuetoca,MX15035,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Hueypoxtla,MX15036,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Huixquilucan,MX15037,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Isidro Fabela,MX15038,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ixtapaluca,MX15039,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ixtapan de la Sal,MX15040,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ixtapan del Oro,MX15041,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ixtlahuaca,MX15042,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Xalatlaco,MX15043,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Jaltenco,MX15044,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Jilotepec,MX15045,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Jilotzingo,MX15046,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Jiquipilco,MX15047,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Jocotitlán,MX15048,Jocotitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Joquicingo,MX15049,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Juchitepec,MX15050,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Lerma,MX15051,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Malinalco,MX15052,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Melchor Ocampo,MX15053,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Metepec,MX15054,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Mexicaltzingo,MX15055,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Morelos,MX15056,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Naucalpan de Juárez,MX15057,Naucalpan de Juarez,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Nezahualcóyotl,MX15058,Nezahualcoyotl,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Nextlalpan,MX15059,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Nicolás Romero,MX15060,Nicolas Romero,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Nopaltepec,MX15061,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ocoyoacac,MX15062,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ocuilan,MX15063,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
El Oro,MX15064,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Otumba,MX15065,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Otzoloapan,MX15066,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Otzolotepec,MX15067,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Ozumba,MX15068,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Papalotla,MX15069,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
La Paz,MX15070,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Polotitlán,MX15071,Polotitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Rayón,MX15072,Rayon,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San Antonio la Isla,MX15073,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San Felipe del Progreso,MX15074,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San Martín de las Pirámides,MX15075,San Martin de las Piramides,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San Mateo Atenco,MX15076,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San Simón de Guerrero,MX15077,San Simon de Guerrero,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Santo Tomás,MX15078,Santo Tomas,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Soyaniquilpan de Juárez,MX15079,Soyaniquilpan de Juarez,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Sultepec,MX15080,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tecámac,MX15081,Tecamac,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tejupilco,MX15082,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Temamatla,MX15083,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Temascalapa,MX15084,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Temascalcingo,MX15085,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Temascaltepec,MX15086,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Temoaya,MX15087,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tenancingo,MX15088,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tenango del Aire,MX15089,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tenango del Valle,MX15090,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Teoloyucan,MX15091,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Teotihuacán,MX15092,Teotihuacan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tepetlaoxtoc,MX15093,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tepetlixpa,MX15094,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tepotzotlán,MX15095,Tepotzotlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tequixquiac,MX15096,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Texcaltitlán,MX15097,Texcaltitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Texcalyacac,MX15098,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Texcoco,MX15099,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tezoyuca,MX15100,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tianguistenco,MX15101,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Timilpan,MX15102,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tlalmanalco,MX15103,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tlalnepantla de Baz,MX15104,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tlatlaya,MX15105,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Toluca,MX15106,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tonatico,MX15107,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tultepec,MX15108,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tultitlán,MX15109,Tultitlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Valle de Bravo,MX15110,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Villa de Allende,MX15111,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Villa del Carbón,MX15112,Villa del Carbon,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Villa Guerrero,MX15113,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Villa Victoria,MX15114,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Xonacatlán,MX15115,Xonacatlan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Zacazonapan,MX15116,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Zacualpan,MX15117,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Zinacantepec,MX15118,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Zumpahuacán,MX15119,Zumpahuacan,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Zumpango,MX15120,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Cuautitlán Izcalli,MX15121,Cuautitlan Izcalli,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Valle de Chalco Solidaridad,MX15122,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Luvianos,MX15123,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
San José del Rincón,MX15124,San Jose del Rincon,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Tonanitla,MX15125,,,,México,MX15,México,MX,2020-06-23,2021-06-23,
Acuitzio,MX16001,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Aguililla,MX16002,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Álvaro Obregón,MX16003,Alvaro Obregon,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Angamacutiro,MX16004,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Angangueo,MX16005,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Apatzingán,MX16006,Apatzingan,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Aporo,MX16007,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Aquila,MX16008,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Ario,MX16009,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Arteaga,MX16010,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Briseñas,MX16011,Brisenas,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Buenavista,MX16012,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Carácuaro,MX16013,Caracuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Coahuayana,MX16014,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Coalcomán de Vázquez Pallares,MX16015,Coalcoman de Vazquez Pallares,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Coeneo,MX16016,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Contepec,MX16017,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Copándaro,MX16018,Copandaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Cotija,MX16019,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Cuitzeo,MX16020,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Charapan,MX16021,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Charo,MX16022,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Chavinda,MX16023,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Cherán,MX16024,Cheran,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Chilchota,MX16025,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Chinicuila,MX16026,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Chucándiro,MX16027,Chucandiro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Churintzio,MX16028,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Churumuco,MX16029,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Ecuandureo,MX16030,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Epitacio Huerta,MX16031,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Erongarícuaro,MX16032,Erongaricuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Gabriel Zamora,MX16033,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Hidalgo,MX16034,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
La Huacana,MX16035,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Huandacareo,MX16036,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Huaniqueo,MX16037,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Huetamo,MX16038,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Huiramba,MX16039,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Indaparapeo,MX16040,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Irimbo,MX16041,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Ixtlán,MX16042,Ixtlan,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Jacona,MX16043,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Jiménez,MX16044,Jimenez,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Jiquilpan,MX16045,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Juárez,MX16046,Juarez,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Jungapeo,MX16047,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Lagunillas,MX16048,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Madero,MX16049,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Maravatío,MX16050,Maravatio,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Marcos Castellanos,MX16051,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Lázaro Cárdenas,MX16052,Lazaro Cardenas,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Morelia,MX16053,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Morelos,MX16054,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Múgica,MX16055,Mugica,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Nahuatzen,MX16056,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Nocupétaro,MX16057,Nocupetaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Nuevo Parangaricutiro,MX16058,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Nuevo Urecho,MX16059,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Numarán,MX16060,Numaran,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Ocampo,MX16061,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Pajacuarán,MX16062,Pajacuaran,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Panindícuaro,MX16063,Panindicuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Parácuaro,MX16064,Paracuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Paracho,MX16065,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Pátzcuaro,MX16066,Patzcuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Penjamillo,MX16067,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Peribán,MX16068,Periban,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
La Piedad,MX16069,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Purépero,MX16070,Purepero,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Puruándiro,MX16071,Puruandiro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Queréndaro,MX16072,Querendaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Quiroga,MX16073,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Cojumatlán de Régules,MX16074,Cojumatlán de Regules,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Los Reyes,MX16075,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Sahuayo,MX16076,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
San Lucas,MX16077,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Santa Ana Maya,MX16078,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Salvador Escalante,MX16079,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Senguio,MX16080,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Susupuato,MX16081,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tacámbaro,MX16082,Tacambaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tancítaro,MX16083,Tancitaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tangamandapio,MX16084,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tangancícuaro,MX16085,Tangancicuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tanhuato,MX16086,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Taretan,MX16087,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tarímbaro,MX16088,Tarimbaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tepalcatepec,MX16089,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tingambato,MX16090,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tingüindín,MX16091,Tinguindin,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tiquicheo de Nicolás Romero,MX16092,Tiquicheo de Nicolas Romero,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tlalpujahua,MX16093,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tlazazalca,MX16094,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tocumbo,MX16095,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tumbiscatío,MX16096,Tumbiscatio,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Turicato,MX16097,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tuxpan,MX16098,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tuzantla,MX16099,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tzintzuntzan,MX16100,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Tzitzio,MX16101,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Uruapan,MX16102,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
