#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:710:1:1,1,Western Cape,ZA1,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:2,2,Eastern Cape,ZA2,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:3,3,Nothern Cape,ZA3,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:4,4,Free State,ZA4,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:5,5,KwaZulu-Natal,ZA5,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:6,6,North West,ZA6,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:7,7,Gauteng,ZA7,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:8,8,Mpumalanga,ZA8,,,,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:1:9,9,Limpopo,ZA9,,,,South Africa,ZA,2018-12-27,2020-11-12,
