#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:408:2:706,706,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:706,Tokchon City,KP0706,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:707,707,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:707,Taedong,KP0707,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:708,708,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:708,Jungsan,KP0708,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:714,714,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:714,Pyongwon,KP0714,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:715,715,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:715,Sukchon,KP0715,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:716,716,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:716,Mundok,KP0716,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:717,717,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:717,Songchon,KP0717,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:718,718,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:718,Sinyang,KP0718,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:719,719,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:719,Yangdok,KP0719,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:720,720,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:720,Unsan,KP0720,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:721,721,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:721,Pukchang,KP0721,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:722,722,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:722,Maengsan,KP0722,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:723,723,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:723,Hoechang,KP0723,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:724,724,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:724,Nyongwon,KP0724,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:725,725,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:725,Taehung,KP0725,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:726,726,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:726,Chongnam,KP0726,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:727,727,1603:45:16:408:0,1603:45:16:408:1:7,1603:45:16:408:2:727,Tukjang,KP0727,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:801,801,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:801,Sariwon City,KP0801,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:802,802,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:802,Songrim City,KP0802,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:803,803,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:803,Kaesong City,KP0803,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:804,804,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:804,Jangphung,KP0804,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:805,805,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:805,Hwangju,KP0805,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:806,806,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:806,Yonthan,KP0806,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:807,807,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:807,Pongsan,KP0807,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:808,808,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:808,Unpha,KP0808,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:809,809,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:809,Rinsan,KP0809,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:810,810,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:810,Sohung,KP0810,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:811,811,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:811,Suan,KP0811,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:812,812,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:812,Yonsan,KP0812,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:813,813,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:813,Sinphyong,KP0813,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:814,814,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:814,Koksan,KP0814,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:815,815,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:815,Sinkye,KP0815,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:816,816,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:816,Phyongsan,KP0816,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:817,817,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:817,Kumchon,KP0817,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:818,818,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:818,Thosan,KP0818,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:820,820,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:820,Kangnam,KP0820,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:821,821,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:821,Junghwa,KP0821,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:822,822,1603:45:16:408:0,1603:45:16:408:1:8,1603:45:16:408:2:822,Sangwon,KP0822,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:901,901,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:901,Haeju City,KP0901,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:902,902,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:902,Kangryong,KP0902,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:903,903,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:903,Ongjin,KP0903,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:904,904,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:904,Thaethan,KP0904,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:905,905,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:905,Jangyon,KP0905,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:906,906,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:906,Samchon,KP0906,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:907,907,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:907,Songhwa,KP0907,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:908,908,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:908,Unryul,KP0908,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:909,909,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:909,Unchon,KP0909,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:910,910,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:910,Anak,KP0910,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:911,911,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:911,Sinchon,KP0911,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:912,912,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:912,Jaerong,KP0912,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:913,913,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:913,Sinwon,KP0913,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:914,914,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:914,Pongchon,KP0914,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:915,915,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:915,Paechon,KP0915,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:916,916,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:916,Yonan,KP0916,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:917,917,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:917,Chongdan,KP0917,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:918,918,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:918,Ryongyon,KP0918,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:919,919,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:919,Kwail,KP0919,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:920,920,1603:45:16:408:0,1603:45:16:408:1:9,1603:45:16:408:2:920,Pyoksong,KP0920,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1001,1001,1603:45:16:408:0,1603:45:16:408:1:10,1603:45:16:408:2:1001,Pyongyang,KP1001,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1007,1007,1603:45:16:408:0,1603:45:16:408:1:10,1603:45:16:408:2:1007,Unjong Dist.,KP1007,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1023,1023,1603:45:16:408:0,1603:45:16:408:1:10,1603:45:16:408:2:1023,Kangdong,KP1023,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1102,1102,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1102,Nampo City,KP1102,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1103,1103,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1103,Onchon,KP1103,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1104,1104,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1104,Ryonggang,KP1104,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1105,1105,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1105,Taean,KP1105,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1106,1106,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1106,Kangso,KP1106,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
1603:45:16:408:2:1107,1107,1603:45:16:408:0,1603:45:16:408:1:11,1603:45:16:408:2:1107,Chollima,KP1107,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
