#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:360:3:1609050,1609050,Madang Suku I,ID1609050,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609051,1609051,Belitang Madang Raya,ID1609051,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609060,1609060,Belitang,ID1609060,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609061,1609061,Belitang Jaya,ID1609061,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609070,1609070,Belitang III,ID1609070,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609080,1609080,Belitang II,ID1609080,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609081,1609081,Belitang Mulya,ID1609081,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609090,1609090,Semendawai Suku III,ID1609090,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609091,1609091,Semendawai Timur,ID1609091,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609100,1609100,Cempaka,ID1609100,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1609101,1609101,Semendawai Barat,ID1609101,,,,Ogan Komering Ulu Timur,ID1609,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610010,1610010,Muara Kuang,ID1610010,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610011,1610011,Rambang Kuang,ID1610011,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610012,1610012,Lubuk Keliat,ID1610012,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610020,1610020,Tanjung Batu,ID1610020,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610021,1610021,Payaraman,ID1610021,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610030,1610030,Rantau Alai,ID1610030,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610031,1610031,Kandis,ID1610031,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610040,1610040,Tanjung Raja,ID1610040,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610041,1610041,Rantau Panjang,ID1610041,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610042,1610042,Sungai Pinang,ID1610042,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610050,1610050,Pemulutan,ID1610050,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610051,1610051,Pemulutan Selatan,ID1610051,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610052,1610052,Pemulutan Barat,ID1610052,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610060,1610060,Indralaya,ID1610060,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610061,1610061,Indralaya Utara,ID1610061,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1610062,1610062,Indralaya Selatan,ID1610062,,,,Ogan Ilir,ID1610,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611010,1611010,Muara Pinang,ID1611010,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611020,1611020,Lintang Kanan,ID1611020,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611030,1611030,Pendopo,ID1611030,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611031,1611031,Pendopo Barat,ID1611031,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611040,1611040,Pasemah Air Keruh,ID1611040,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611050,1611050,Ulu Musi,ID1611050,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611051,1611051,Sikap Dalam,ID1611051,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611060,1611060,Talang Padang,ID1611060,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611070,1611070,Tebing Tinggi,ID1611070,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1611071,1611071,Saling,ID1611071,,,,Empat Lawang,ID1611,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1612010,1612010,Talang Ubi,ID1612010,,,,Penukal Abab Lematang Ilir,ID1612,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1612020,1612020,Tanah Abang,ID1612020,,,,Penukal Abab Lematang Ilir,ID1612,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1612030,1612030,Abab,ID1612030,,,,Penukal Abab Lematang Ilir,ID1612,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1612040,1612040,Penukal,ID1612040,,,,Penukal Abab Lematang Ilir,ID1612,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1612050,1612050,Penukal Utara,ID1612050,,,,Penukal Abab Lematang Ilir,ID1612,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613010,1613010,Ulu Rawas,ID1613010,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613020,1613020,Karang Jaya,ID1613020,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613030,1613030,Rawas Ulu,ID1613030,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613040,1613040,Rupit,ID1613040,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613050,1613050,Karang Dapo,ID1613050,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613060,1613060,Rawas Ilir,ID1613060,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1613070,1613070,Nibung,ID1613070,,,,Musi Rawas Utara,ID1613,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671010,1671010,Ilir Barat II,ID1671010,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671011,1671011,Gandus,ID1671011,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671020,1671020,Seberang Ulu I,ID1671020,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671021,1671021,Kertapati,ID1671021,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671022,1671022,Jakabaring,ID1671022,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671030,1671030,Seberang Ulu II,ID1671030,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671031,1671031,Plaju,ID1671031,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671040,1671040,Ilir Barat I,ID1671040,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671041,1671041,Bukit Kecil,ID1671041,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671050,1671050,Ilir Timur I,ID1671050,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671051,1671051,Kemuning,ID1671051,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671060,1671060,Ilir Timur II,ID1671060,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671061,1671061,Kalidoni,ID1671061,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671062,1671062,Ilir Timur III,ID1671062,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671070,1671070,Sako,ID1671070,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671071,1671071,Sematang Borang,ID1671071,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671080,1671080,Sukarami,ID1671080,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1671081,1671081,Alang Alang Lebar,ID1671081,,,,Kota Palembang,ID1671,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672010,1672010,Rambang Kapak Tengah,ID1672010,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672020,1672020,Prabumulih Timur,ID1672020,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672021,1672021,Prabumulih Selatan,ID1672021,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672030,1672030,Prabumulih Barat,ID1672030,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672031,1672031,Prabumulih Utara,ID1672031,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1672040,1672040,Cambai,ID1672040,,,,Kota Prabumulih,ID1672,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1673010,1673010,Dempo Selatan,ID1673010,,,,Kota Pagar Alam,ID1673,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1673011,1673011,Dempo Tengah,ID1673011,,,,Kota Pagar Alam,ID1673,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1673020,1673020,Dempo Utara,ID1673020,,,,Kota Pagar Alam,ID1673,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1673030,1673030,Pagar Alam Selatan,ID1673030,,,,Kota Pagar Alam,ID1673,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1673040,1673040,Pagar Alam Utara,ID1673040,,,,Kota Pagar Alam,ID1673,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674011,1674011,Lubuk Linggau Barat I,ID1674011,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674012,1674012,Lubuk Linggau Barat II,ID1674012,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674021,1674021,Lubuk Linggau Selatan I,ID1674021,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674022,1674022,Lubuk Linggau Selatan II,ID1674022,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674031,1674031,Lubuk Linggau Timur I,ID1674031,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674032,1674032,Lubuk Linggau Timur II,ID1674032,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674041,1674041,Lubuk Linggau Utara I,ID1674041,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1674042,1674042,Lubuk Linggau Utara II,ID1674042,,,,Kota Lubuklinggau,ID1674,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1688888,1688888,Danau,ID1688888,,,,Danau,ID1688,Sumatera Selatan,ID16,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701040,1701040,Manna,ID1701040,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701041,1701041,Kota Manna,ID1701041,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701042,1701042,Kedurang,ID1701042,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701043,1701043,Bunga Mas,ID1701043,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701044,1701044,Pasar Manna,ID1701044,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701045,1701045,Kedurang Ilir,ID1701045,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701050,1701050,Seginim,ID1701050,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701051,1701051,Air Nipis,ID1701051,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701060,1701060,Pino,ID1701060,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701061,1701061,Pinoraya,ID1701061,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1701062,1701062,Ulu Manna,ID1701062,,,,Bengkulu Selatan,ID1701,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702020,1702020,Kota Padang,ID1702020,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702021,1702021,Sindang Beliti Ilir,ID1702021,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702030,1702030,Padang Ulak Tanding,ID1702030,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702031,1702031,Sindang Kelingi,ID1702031,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702032,1702032,Bindu Riang,ID1702032,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702033,1702033,Sindang Beliti Ulu,ID1702033,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702034,1702034,Sindang Dataran,ID1702034,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702040,1702040,Curup,ID1702040,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702041,1702041,Bermani Ulu,ID1702041,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702042,1702042,Selupu Rejang,ID1702042,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702043,1702043,Curup Selatan,ID1702043,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702044,1702044,Curup Tengah,ID1702044,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702045,1702045,Bermani Ulu Raya,ID1702045,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702046,1702046,Curup Utara,ID1702046,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1702047,1702047,Curup Timur,ID1702047,,,,Rejang Lebong,ID1702,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703010,1703010,Enggano,ID1703010,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703050,1703050,Kerkap,ID1703050,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703051,1703051,Air Napal,ID1703051,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703052,1703052,Air Besi,ID1703052,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703053,1703053,Hulu Palik,ID1703053,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703054,1703054,Tanjung Agung Palik,ID1703054,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703060,1703060,Arga Makmur,ID1703060,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703061,1703061,Arma Jaya,ID1703061,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703070,1703070,Lais,ID1703070,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703071,1703071,Batik Nau,ID1703071,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703072,1703072,Giri Mulya,ID1703072,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703073,1703073,Air Padang,ID1703073,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703080,1703080,Padang Jaya,ID1703080,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703090,1703090,Ketahun,ID1703090,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703091,1703091,Napal Putih,ID1703091,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703092,1703092,Ulok Kupai,ID1703092,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703093,1703093,Pinang Raya,ID1703093,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703100,1703100,Putri Hijau,ID1703100,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703101,1703101,Marga Sakti Sebelat,ID1703101,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1703999,1703999,Hutan,ID1703999,,,,Bengkulu Utara,ID1703,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704010,1704010,Nasal,ID1704010,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704020,1704020,Maje,ID1704020,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704030,1704030,Kaur Selatan,ID1704030,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704031,1704031,Tetap,ID1704031,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704040,1704040,Kaur Tengah,ID1704040,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704041,1704041,Luas,ID1704041,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704042,1704042,Muara Sahung,ID1704042,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704050,1704050,Kinal,ID1704050,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704051,1704051,Semidang Gumay,ID1704051,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704060,1704060,Tanjung Kemuning,ID1704060,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704061,1704061,Kelam Tengah,ID1704061,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704070,1704070,Kaur Utara,ID1704070,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704071,1704071,Padang Guci Hilir,ID1704071,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704072,1704072,Lungkang Kule,ID1704072,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1704073,1704073,Padang Guci Hulu,ID1704073,,,,Kaur,ID1704,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705010,1705010,Semidang Alas Maras,ID1705010,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705020,1705020,Semidang Alas,ID1705020,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705030,1705030,Talo,ID1705030,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705031,1705031,Ilir Talo,ID1705031,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705032,1705032,Talo Kecil,ID1705032,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705033,1705033,Ulu Talo,ID1705033,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705040,1705040,Seluma,ID1705040,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1705041,1705041,Seluma Selatan,ID1705041,,,,Seluma,ID1705,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
