qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:796:1:1,1,1603:45:16:796:0,1603:45:16:796:1:1,Grand Turk,TC1,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
1603:45:16:796:1:2,2,1603:45:16:796:0,1603:45:16:796:1:2,Middle Caicos,TC2,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
1603:45:16:796:1:3,3,1603:45:16:796:0,1603:45:16:796:1:3,North Caicos,TC3,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
1603:45:16:796:1:4,4,1603:45:16:796:0,1603:45:16:796:1:4,Providenciales and West Caicos,TC4,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
1603:45:16:796:1:5,5,1603:45:16:796:0,1603:45:16:796:1:5,Salt Cay,TC5,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
1603:45:16:796:1:6,6,1603:45:16:796:0,1603:45:16:796:1:6,South Caicos and East Caicos,TC6,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
