#item+conceptum+numerordinatio,#item+conceptum+codicem,#status+conceptum+definitionem,#status+conceptum+codicem,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_mul+is_zyyy,#item+rem+i_qcc+is_zxxx+ix_hxlix,#item+rem+i_qcc+is_zxxx+ix_codexfacto,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_ara+is_arab,#item+rem+i_hye+is_armn,#item+rem+i_ben+is_beng,#item+rem+i_rus+is_cyrl,#item+rem+i_hin+is_deva,#item+rem+i_grc+is_grek,#item+rem+i_kan+is_knda,#item+rem+i_kor+is_hang,#item+rem+i_lzh+is_hant,#item+rem+i_heb+is_hebr,#item+rem+i_lat+is_latn,#item+rem+i_tam+is_taml,#item+rem+i_tel+is_telu,#item+rem+i_tha+is_thai,#item+rem+i_san+is_zzzz,#item+rem+i_zho+is_zzzz,#item+rem+i_por+is_latn,#item+rem+i_eng+is_latn,#item+rem+i_fra+is_latn,#item+rem+i_nld+is_latn,#item+rem+i_deu+is_latn,#item+rem+i_spa+is_latn,#item+rem+i_ita+is_latn,#item+rem+i_gle+is_latn,#item+rem+i_swe+is_latn,#item+rem+i_ceb+is_latn,#item+rem+i_sqi+is_latn,#item+rem+i_pol+is_latn,#item+rem+i_fin+is_latn,#item+rem+i_ron+is_latn,#item+rem+i_vie+is_latn,#item+rem+i_cat+is_latn,#item+rem+i_ukr+is_cyrl,#item+rem+i_bul+is_cyrl,#item+rem+i_slv+is_latn,#item+rem+i_war+is_latn,#item+rem+i_nob+is_latn,#item+rem+i_ces+is_latn,#item+rem+i_dan+is_latn,#item+rem+i_jpn+is_jpan,#item+rem+i_nno+is_latn,#item+rem+i_mal+is_mlym,#item+rem+i_ind+is_latn,#item+rem+i_fas+is_zzzz,#item+rem+i_hun+is_latn,#item+rem+i_eus+is_latn,#item+rem+i_cym+is_latn,#item+rem+i_glg+is_latn,#item+rem+i_slk+is_latn,#item+rem+i_epo+is_latn,#item+rem+i_msa+is_zzzz,#item+rem+i_est+is_latn,#item+rem+i_hrv+is_latn,#item+rem+i_tur+is_latn,#item+rem+i_nds+is_latn,#item+rem+i_oci+is_latn,#item+rem+i_zho+is_hans,#item+rem+i_bre+is_latn,#item+rem+i_arz+is_latn,#item+rem+i_afr+is_latn,#item+rem+i_ltz+is_latn,#item+rem+i_sco+is_latn,#item+rem+i_bar+is_latn,#item+rem+i_arg+is_latn,#item+rem+i_zho+is_hant,#item+rem+i_pap+is_latn,#item+rem+i_cos+is_latn,#item+rem+i_gsw+is_latn,#item+rem+i_isl+is_latn,#item+rem+i_min+is_latn,#item+rem+i_roh+is_latn,#item+rem+i_vec+is_latn,#item+rem+i_pms+is_latn,#item+rem+i_scn+is_latn,#item+rem+i_srd+is_latn,#item+rem+i_gla+is_latn,#item+rem+i_lim+is_latn,#item+rem+i_wln+is_latn,#item+rem+i_srp+is_latn,#item+rem+i_vls+is_latn,#item+rem+i_nap+is_latn,#item+rem+i_lij+is_latn,#item+rem+i_fur+is_latn,#item+rem+i_pcd+is_latn,#item+rem+i_wol+is_latn,#item+rem+i_kon+is_latn,#item+rem+i_frp+is_latn,#item+rem+i_wuu+is_zyyy,#item+rem+i_srp+is_cyrl,#item+rem+i_urd+is_arab,#item+rem+i_gan+is_zyyy,#item+rem+i_lit+is_latn,#item+rem+i_gan+is_hans,#item+rem+i_hbs+is_latn,#item+rem+i_lav+is_latn,#item+rem+i_bos+is_latn,#item+rem+i_srn+is_latn,#item+rem+i_azb+is_arab,#item+rem+i_jav+is_latn,#item+rem+i_ell+is_grek,#item+rem+i_sun+is_latn,#item+rem+i_fry+is_latn,#item+rem+i_ace+is_latn,#item+rem+i_jam+is_latn,#item+rem+i_che+is_cyrl,#item+rem+i_bel+is_cyrl,#item+rem+i_kab+is_latn,#item+rem+i_fao+is_latn,#item+rem+i_vmf+is_latn,#item+rem+i_bam+is_zzzz,#item+rem+i_frc+is_latn,#item+rem+i_prg+is_latn,#item+rem+i_lmo+is_latn,#item+rem+i_mar+is_deva,#item+rem+i_vol+is_latn,#item+rem+i_ina+is_latn,#item+rem+i_ile+is_latn,#item+rem+i_zul+is_latn,#item+rem+i_mul+is_zxxx,#item+rem+i_und+is_zxxx,#item+rem+i_zxx+is_zxxx
1603:63:1:0:1603:1:7:2616:50,0_1603_1_7_2616_50,,,,,,EticaAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:0:1603:1:7:2616:123,0_1603_1_7_2616_123,,,,,,EticaAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:0:1603:1:7:2616:2479,0_1603_1_7_2616_2479,,,,,,CC0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:0:1603:1:7:2616:577,0_1603_1_7_2616_577,,,,,,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:0:1603:1:7:2616:7535,0_1603_1_7_2616_7535,,,,,,"This group contains concepts related to humanitarian relief when done by individuais. It is REQUIRED that the individual is from an organization, either as volunteer or as part of the job, which has a code or conduct compatible with Red Cross and Red Crescent Movement. This is the more generic type of what is considered _humanitarian_, but still an _strict_ type of humanitarian. This differentiation is likely to be more clear as more dictionaries for individuais are created.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:1,1,,,Q826745,"fiat lux, 1603_63_1!",,,Q826745,مساعدات إنسانية,հումանիտար օգնություն,মানবহিতৈষী সাহায্য,гуманитарная помощь,,,,인도주의적 지원,,סיוע הומניטרי,Auxilium humanitarium,,,ความช่วยเหลือด้านมนุษยธรรม,,人道援助,ajuda humanitária,humanitarian aid,aide humanitaire,noodhulp,humanitäre Hilfe,ayuda humanitaria,aiuto umanitario,,humanitärt bistånd,,Ndihma humanitare,pomoc humanitarna,humanitaarinen apu,ajutor umanitar,Viện trợ nhân đạo,ajuda humanitària,гуманітарна допомога,Хуманитарна помощ,,,hjelpearbeid,humanitární pomoc,nødhjælp,人道援助,,,Bantuan kemanusiaan,کمکهای بشردوستانه,,Gizaldeko laguntza,,,,Humanitara helpo,bantuan kemanusiaan,Humanitaarabi,Humanitarna pomoć,,,,,,,,Humanitär Hëllef,,,,人道援助,,,,,,,juto umanitàrio,,,,,,,humanitarna pomoć,,,,,,,,,,хуманитарна помоћ,,,Humanitarinė pagalba,,Humanitarna pomoć,humānā palīdzība,Humanitarna pomoć,,,,ανθρωπιστική βοήθεια,,,,,,,,,,,,,,,,adjuta humanitari,,,,,
1603:63:1:17,17,,,,/Wikidata QIDs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:1:17:775858,17_775858,,,Q775858,/humanitarianism/,,,Q775858,أعمال خيرية,,মানবহিতৈষণা,,मानवतावाद,,,인도주의,,הומניטרית,Humanitarismus,மனித நேயம்,,,,人道主义,humanitarismo,humanitarianism,humanitarisme,humanitarisme,Humanitarismus,humanitarismo,umanitarismo,,,,Humanitarizmi,Humanitaryzm,,umanitarism,chủ nghĩa nhân đạo,humanitarisme,,Хуманитаризъм,,,,,humanitarianisme,人道主義,,,Humanitarianisme,بشردوستی,,,,,,Humanitarismo,faham kemanusiaan,,,Hümaniteryenizm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人道主义,Хуманитарност,,,Humanitarizmas,,,,,,,,Ανθρωπισμός,,,,,,гуманітарызм,,,,,,,,,,,,,,,
1603:63:1:17:826745,17_826745,,,Q826745,/humanitarian aid/,,,Q826745,مساعدات إنسانية,հումանիտար օգնություն,মানবহিতৈষী সাহায্য,гуманитарная помощь,,,,인도주의적 지원,,סיוע הומניטרי,Auxilium humanitarium,,,ความช่วยเหลือด้านมนุษยธรรม,,人道援助,ajuda humanitária,humanitarian aid,aide humanitaire,noodhulp,humanitäre Hilfe,ayuda humanitaria,aiuto umanitario,,humanitärt bistånd,,Ndihma humanitare,pomoc humanitarna,humanitaarinen apu,ajutor umanitar,Viện trợ nhân đạo,ajuda humanitària,гуманітарна допомога,Хуманитарна помощ,,,hjelpearbeid,humanitární pomoc,nødhjælp,人道援助,,,Bantuan kemanusiaan,کمکهای بشردوستانه,,Gizaldeko laguntza,,,,Humanitara helpo,bantuan kemanusiaan,Humanitaarabi,Humanitarna pomoć,,,,,,,,Humanitär Hëllef,,,,人道援助,,,,,,,juto umanitàrio,,,,,,,humanitarna pomoć,,,,,,,,,,хуманитарна помоћ,,,Humanitarinė pagalba,,Humanitarna pomoć,humānā palīdzība,Humanitarna pomoć,,,,ανθρωπιστική βοήθεια,,,,,,,,,,,,,,,,adjuta humanitari,,,,,
