qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:275:1:1,1,1603:45:16:275:0,1603:45:16:275:1:1,West Bank,PS01,State of Palestine (the),PS,2021-03-10,2021-08-10,
1603:45:16:275:1:2,2,1603:45:16:275:0,1603:45:16:275:1:2,Gaza Strip,PS02,State of Palestine (the),PS,2021-03-10,2021-08-10,
