#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:112:1:1,1,Brest,BY001,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:2,2,Gomel,BY002,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:3,3,Grodno,BY003,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:4,4,Minsk,BY004,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:5,5,Minsk City,BY005,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:6,6,Mogilev,BY006,,,,Belarus,BY,2019-07-30,2019-07-31,
1603:45:16:112:1:7,7,Vitebsk,BY007,,,,Belarus,BY,2019-07-30,2019-07-31,
