qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:776:1:1,1,1603:45:16:776:0,1603:45:16:776:1:1,Tongatapu,TO1,Kingdom of Tonga,TO,2018-02-05,2022-01-26,
1603:45:16:776:1:2,2,1603:45:16:776:0,1603:45:16:776:1:2,Vava'u,TO2,Kingdom of Tonga,TO,2018-02-05,2022-01-26,
1603:45:16:776:1:3,3,1603:45:16:776:0,1603:45:16:776:1:3,Ha'apai,TO3,Kingdom of Tonga,TO,2018-02-05,2022-01-26,
1603:45:16:776:1:4,4,1603:45:16:776:0,1603:45:16:776:1:4,'Eua,TO4,Kingdom of Tonga,TO,2018-02-05,2022-01-26,
1603:45:16:776:1:5,5,1603:45:16:776:0,1603:45:16:776:1:5,Niuas,TO5,Kingdom of Tonga,TO,2018-02-05,2022-01-26,
