qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:270:1:1,1,1603:45:16:270:0,1603:45:16:270:1:1,Banjul,GM01,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:2,2,1603:45:16:270:0,1603:45:16:270:1:2,Basse,GM02,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:3,3,1603:45:16:270:0,1603:45:16:270:1:3,Brikama,GM03,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:4,4,1603:45:16:270:0,1603:45:16:270:1:4,Janjanbureh,GM04,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:5,5,1603:45:16:270:0,1603:45:16:270:1:5,Kanifing,GM05,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:6,6,1603:45:16:270:0,1603:45:16:270:1:6,Kerewan,GM06,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:7,7,1603:45:16:270:0,1603:45:16:270:1:7,Kuntaur,GM07,Gambia,GM,2017-08-11,2021-12-31,
1603:45:16:270:1:8,8,1603:45:16:270:0,1603:45:16:270:1:8,Mansa Konko,GM08,Gambia,GM,2017-08-11,2021-12-31,
