qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:308:1:1,1,1603:45:16:308:0,1603:45:16:308:1:1,Carriacou,GD01,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:2,2,1603:45:16:308:0,1603:45:16:308:1:2,Saint Andrew,GD02,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:3,3,1603:45:16:308:0,1603:45:16:308:1:3,Saint David,GD03,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:4,4,1603:45:16:308:0,1603:45:16:308:1:4,Saint George,GD04,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:5,5,1603:45:16:308:0,1603:45:16:308:1:5,Saint John,GD05,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:6,6,1603:45:16:308:0,1603:45:16:308:1:6,Saint Mark,GD06,Grenada,GD,2017-09-08,2021-12-03,
1603:45:16:308:1:7,7,1603:45:16:308:0,1603:45:16:308:1:7,Saint Patrick,GD07,Grenada,GD,2017-09-08,2021-12-03,
