qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:242:1:1,1,1603:45:16:242:0,1603:45:16:242:1:1,Northern,FJ1,Fiji Islands,FJ,2018-01-15,2021-09-24,
1603:45:16:242:1:2,2,1603:45:16:242:0,1603:45:16:242:1:2,Western,FJ2,Fiji Islands,FJ,2018-01-15,2021-09-24,
1603:45:16:242:1:3,3,1603:45:16:242:0,1603:45:16:242:1:3,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2021-09-24,
1603:45:16:242:1:4,4,1603:45:16:242:0,1603:45:16:242:1:4,Central,FJ4,Fiji Islands,FJ,2018-01-15,2021-09-24,
