#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:462:1:1,1,North,MV001,,,,Maldives,MV,2010-01-01,2021-03-31,
1603:45:16:462:1:2,2,North Central,MV002,,,,Maldives,MV,2010-01-01,2021-03-31,
1603:45:16:462:1:3,3,Male Economic,MV003,,,,Maldives,MV,2010-01-01,2021-03-31,
1603:45:16:462:1:4,4,South Central,MV004,,,,Maldives,MV,2010-01-01,2021-03-31,
1603:45:16:462:1:5,5,South,MV005,,,,Maldives,MV,2010-01-01,2021-03-31,
