#adm2+name+i_en,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Kilome,KE017084,,,,Makueni,KE017,Kenya,KE,2017-11-03,2019-10-31,
Kaiti,KE017085,,,,Makueni,KE017,Kenya,KE,2017-11-03,2019-10-31,
Makueni,KE017086,,,,Makueni,KE017,Kenya,KE,2017-11-03,2019-10-31,
Kibwezi West,KE017087,,,,Makueni,KE017,Kenya,KE,2017-11-03,2019-10-31,
Kibwezi East,KE017088,,,,Makueni,KE017,Kenya,KE,2017-11-03,2019-10-31,
Kinangop,KE018089,,,,Nyandarua,KE018,Kenya,KE,2017-11-03,2019-10-31,
Kipipiri,KE018090,,,,Nyandarua,KE018,Kenya,KE,2017-11-03,2019-10-31,
Ol Kalou,KE018091,,,,Nyandarua,KE018,Kenya,KE,2017-11-03,2019-10-31,
Ol Jorok,KE018092,,,,Nyandarua,KE018,Kenya,KE,2017-11-03,2019-10-31,
Ndaragwa,KE018093,,,,Nyandarua,KE018,Kenya,KE,2017-11-03,2019-10-31,
Tetu,KE019094,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Kieni,KE019095,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Mathira,KE019096,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Othaya,KE019097,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Mukurweni,KE019098,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Nyeri Town,KE019099,,,,Nyeri,KE019,Kenya,KE,2017-11-03,2019-10-31,
Mwea,KE020100,,,,Kirinyaga,KE020,Kenya,KE,2017-11-03,2019-10-31,
Gichugu,KE020101,,,,Kirinyaga,KE020,Kenya,KE,2017-11-03,2019-10-31,
Ndia,KE020102,,,,Kirinyaga,KE020,Kenya,KE,2017-11-03,2019-10-31,
Kirinyaga Central,KE020103,,,,Kirinyaga,KE020,Kenya,KE,2017-11-03,2019-10-31,
Kangema,KE021104,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Mathioya,KE021105,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Kiharu,KE021106,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Kigumo,KE021107,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Maragwa,KE021108,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Kandara,KE021109,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Gatanga,KE021110,,,,Murang'a,KE021,Kenya,KE,2017-11-03,2019-10-31,
Gatundu South,KE022111,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Gatundu North,KE022112,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Juja,KE022113,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Thika Town,KE022114,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Ruiru,KE022115,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Githunguri,KE022116,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Kiambu,KE022117,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Kiambaa,KE022118,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Kabete,KE022119,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Kikuyu,KE022120,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Limuru,KE022121,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Lari,KE022122,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,
Turkana North,KE023123,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Turkana West,KE023124,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Turkana Central,KE023125,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Loima,KE023126,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Turkana South,KE023127,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Turkana East,KE023128,,,,Turkana,KE023,Kenya,KE,2017-11-03,2019-10-31,
Kapenguria,KE024129,,,,West Pokot,KE024,Kenya,KE,2017-11-03,2019-10-31,
Sigor,KE024130,,,,West Pokot,KE024,Kenya,KE,2017-11-03,2019-10-31,
Kacheliba,KE024131,,,,West Pokot,KE024,Kenya,KE,2017-11-03,2019-10-31,
Pokot South,KE024132,,,,West Pokot,KE024,Kenya,KE,2017-11-03,2019-10-31,
Samburu West,KE025133,,,,Samburu,KE025,Kenya,KE,2017-11-03,2019-10-31,
Samburu North,KE025134,,,,Samburu,KE025,Kenya,KE,2017-11-03,2019-10-31,
Samburu East,KE025135,,,,Samburu,KE025,Kenya,KE,2017-11-03,2019-10-31,
Kwanza,KE026136,,,,Trans Nzoia,KE026,Kenya,KE,2017-11-03,2019-10-31,
Endebess,KE026137,,,,Trans Nzoia,KE026,Kenya,KE,2017-11-03,2019-10-31,
Saboti,KE026138,,,,Trans Nzoia,KE026,Kenya,KE,2017-11-03,2019-10-31,
Kiminini,KE026139,,,,Trans Nzoia,KE026,Kenya,KE,2017-11-03,2019-10-31,
Cherangany,KE026140,,,,Trans Nzoia,KE026,Kenya,KE,2017-11-03,2019-10-31,
Soy,KE027141,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Turbo,KE027142,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Moiben,KE027143,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Ainabkoi,KE027144,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Kapseret,KE027145,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Kesses,KE027146,,,,Uasin Gishu,KE027,Kenya,KE,2017-11-03,2019-10-31,
Marakwet East,KE028147,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2017-11-03,2019-10-31,
Marakwet West,KE028148,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2017-11-03,2019-10-31,
Keiyo North,KE028149,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2017-11-03,2019-10-31,
Keiyo South,KE028150,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2017-11-03,2019-10-31,
Tinderet,KE029151,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Aldai,KE029152,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Nandi Hills,KE029153,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Chesumei,KE029154,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Emgwen,KE029155,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Mosop,KE029156,,,,Nandi,KE029,Kenya,KE,2017-11-03,2019-10-31,
Tiaty,KE030157,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Baringo North,KE030158,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Baringo Central,KE030159,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Baringo South,KE030160,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Mogotio,KE030161,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Eldama Ravine,KE030162,,,,Baringo,KE030,Kenya,KE,2017-11-03,2019-10-31,
Laikipia West,KE031163,,,,Laikipia,KE031,Kenya,KE,2017-11-03,2019-10-31,
Laikipia East,KE031164,,,,Laikipia,KE031,Kenya,KE,2017-11-03,2019-10-31,
Laikipia North,KE031165,,,,Laikipia,KE031,Kenya,KE,2017-11-03,2019-10-31,
Molo,KE032166,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Njoro,KE032167,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Naivasha,KE032168,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Gilgil,KE032169,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Kuresoi South,KE032170,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Kuresoi North,KE032171,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Subukia,KE032172,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Rongai,KE032173,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Bahati,KE032174,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Nakuru Town West,KE032175,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Nakuru Town East,KE032176,,,,Nakuru,KE032,Kenya,KE,2017-11-03,2019-10-31,
Kilgoris,KE033177,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Emurua Dikirr,KE033178,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Narok North,KE033179,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Narok East,KE033180,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Narok South,KE033181,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Narok West,KE033182,,,,Narok,KE033,Kenya,KE,2017-11-03,2019-10-31,
Kajiado North,KE034183,,,,Kajiado,KE034,Kenya,KE,2017-11-03,2019-10-31,
Kajiado Central,KE034184,,,,Kajiado,KE034,Kenya,KE,2017-11-03,2019-10-31,
Kajiado West,KE034185,,,,Kajiado,KE034,Kenya,KE,2017-11-03,2019-10-31,
Kajiado East,KE034186,,,,Kajiado,KE034,Kenya,KE,2017-11-03,2019-10-31,
Kajiado South,KE034187,,,,Kajiado,KE034,Kenya,KE,2017-11-03,2019-10-31,
Kipkelion East,KE035188,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Kipkelion West,KE035189,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Ainamoi,KE035190,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Buret,KE035191,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Belgut,KE035192,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Sigowet/Soin,KE035193,,,,Kericho,KE035,Kenya,KE,2017-11-03,2019-10-31,
Sotik,KE036194,,,,Bomet,KE036,Kenya,KE,2017-11-03,2019-10-31,
Chepalungu,KE036195,,,,Bomet,KE036,Kenya,KE,2017-11-03,2019-10-31,
Bomet East,KE036196,,,,Bomet,KE036,Kenya,KE,2017-11-03,2019-10-31,
Bomet Central,KE036197,,,,Bomet,KE036,Kenya,KE,2017-11-03,2019-10-31,
Konoin,KE036198,,,,Bomet,KE036,Kenya,KE,2017-11-03,2019-10-31,
Lugari,KE037199,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Likuyani,KE037200,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Malava,KE037201,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Lurambi,KE037202,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Navakholo,KE037203,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Mumias West,KE037204,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Mumias East,KE037205,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Matungu,KE037206,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Butere,KE037207,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Khwisero,KE037208,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Shinyalu,KE037209,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Ikolomani,KE037210,,,,Kakamega,KE037,Kenya,KE,2017-11-03,2019-10-31,
Vihiga,KE038211,,,,Vihiga,KE038,Kenya,KE,2017-11-03,2019-10-31,
Sabatia,KE038212,,,,Vihiga,KE038,Kenya,KE,2017-11-03,2019-10-31,
Hamisi,KE038213,,,,Vihiga,KE038,Kenya,KE,2017-11-03,2019-10-31,
Luanda,KE038214,,,,Vihiga,KE038,Kenya,KE,2017-11-03,2019-10-31,
Emuhaya,KE038215,,,,Vihiga,KE038,Kenya,KE,2017-11-03,2019-10-31,
Mt. Elgon,KE039216,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Sirisia,KE039217,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Kabuchai,KE039218,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Bumula,KE039219,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Kanduyi,KE039220,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Webuye East,KE039221,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Webuye West,KE039222,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Kimilili,KE039223,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Tongaren,KE039224,,,,Bungoma,KE039,Kenya,KE,2017-11-03,2019-10-31,
Teso North,KE040225,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Teso South,KE040226,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Nambale,KE040227,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Matayos,KE040228,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Butula,KE040229,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Funyula,KE040230,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Budalangi,KE040231,,,,Busia,KE040,Kenya,KE,2017-11-03,2019-10-31,
Ugenya,KE041232,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Ugunja,KE041233,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Alego Usonga,KE041234,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Gem,KE041235,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Bondo,KE041236,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Rarieda,KE041237,,,,Siaya,KE041,Kenya,KE,2017-11-03,2019-10-31,
Kisumu East,KE042238,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Kisumu West,KE042239,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Kisumu Central,KE042240,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Seme,KE042241,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Nyando,KE042242,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Muhoroni,KE042243,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Nyakach,KE042244,,,,Kisumu,KE042,Kenya,KE,2017-11-03,2019-10-31,
Kasipul,KE043245,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Kabondo Kasipul,KE043246,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Karachuonyo,KE043247,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Rangwe,KE043248,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Homa Bay,KE043249,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Ndhiwa,KE043250,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Suba North,KE043251,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Suba South,KE043252,,,,Homa Bay,KE043,Kenya,KE,2017-11-03,2019-10-31,
Rongo,KE044253,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Awendo,KE044254,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Suna East,KE044255,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Suna West,KE044256,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Uriri,KE044257,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Nyatike,KE044258,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Kuria West,KE044259,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Kuria East,KE044260,,,,Migori,KE044,Kenya,KE,2017-11-03,2019-10-31,
Bonchari,KE045261,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
South Mugirango,KE045262,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Bomachoge Borabu,KE045263,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Bobasi,KE045264,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Bomachoge Chache,KE045265,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Nyaribari Masaba,KE045266,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Nyaribari Chache,KE045267,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Kitutu Chache North,KE045268,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Kitutu Chache South,KE045269,,,,Kisii,KE045,Kenya,KE,2017-11-03,2019-10-31,
Kitutu Masaba,KE046270,,,,Nyamira,KE046,Kenya,KE,2017-11-03,2019-10-31,
West Mugirango,KE046271,,,,Nyamira,KE046,Kenya,KE,2017-11-03,2019-10-31,
North Mugirango,KE046272,,,,Nyamira,KE046,Kenya,KE,2017-11-03,2019-10-31,
Borabu,KE046273,,,,Nyamira,KE046,Kenya,KE,2017-11-03,2019-10-31,
Westlands,KE047274,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Kilimani,KE047275,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Dagoretti,KE047276,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Langata,KE047277,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Kibra,KE047278,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Roysambu,KE047279,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Kasarani,KE047280,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Ruaraka,KE047281,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Embakasi South,KE047282,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Embakasi North,KE047283,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Embakasi Central,KE047284,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Embakasi East,KE047285,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Embakasi West,KE047286,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Makadara,KE047287,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Kamukunji,KE047288,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Starehe,KE047289,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
Mathare,KE047290,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,
