#adm3+name+i_en,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Trumon Tengah,ID1103012,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bakongan,ID1103020,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bakongan Timur,ID1103021,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kota Bahagia,ID1103022,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kluet Selatan,ID1103030,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kluet Timur,ID1103031,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kluet Utara,ID1103040,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pasie Raja,ID1103041,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kluet Tengah,ID1103042,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tapak Tuan,ID1103050,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sama Dua,ID1103060,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sawang,ID1103070,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Meukek,ID1103080,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Labuhan Haji,ID1103090,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Labuhan Haji Timur,ID1103091,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Labuhan Haji Barat,ID1103092,,,,Aceh Selatan,ID1103,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lawe Alas,ID1104010,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Babul Rahmah,ID1104011,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tanoh Alas,ID1104012,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lawe Sigala-Gala,ID1104020,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Babul Makmur,ID1104021,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Semadam,ID1104022,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Leuser,ID1104023,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bambel,ID1104030,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bukit Tusam,ID1104031,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lawe Sumur,ID1104032,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Babussalam,ID1104040,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lawe Bulan,ID1104041,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Badar,ID1104050,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Hasanah,ID1104051,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Ketambe,ID1104052,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Deleng Pokhkisen,ID1104053,,,,Aceh Tenggara,ID1104,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Serba Jadi,ID1105080,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Jernih,ID1105081,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peunaron,ID1105082,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Birem Bayeun,ID1105090,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Rantau Selamat,ID1105100,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sungai Raya,ID1105101,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peureulak,ID1105110,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peureulak Timur,ID1105111,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peureulak Barat,ID1105112,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Ranto Peureulak,ID1105120,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Idi Rayeuk,ID1105130,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peudawa,ID1105131,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Banda Alam,ID1105132,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Idi Tunong,ID1105133,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Ihsan,ID1105134,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Idi Timur,ID1105135,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Aman,ID1105140,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Nurussalam,ID1105150,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Falah,ID1105151,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Julok,ID1105160,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Indra Makmur,ID1105161,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pante Bidari,ID1105170,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Ulim,ID1105180,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Madat,ID1105181,,,,Aceh Timur,ID1105,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Linge,ID1106010,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Atu Lintang,ID1106011,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Jagong Jeget,ID1106012,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bintang,ID1106020,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lut Tawar,ID1106031,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kebayakan,ID1106032,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pegasing,ID1106040,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bies,ID1106041,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bebesen,ID1106050,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kute Panang,ID1106051,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Silih Nara,ID1106060,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Ketol,ID1106061,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Celala,ID1106062,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Rusip Antara,ID1106063,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Danau,ID1106888,,,,Aceh Tengah,ID1106,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Johan Pahlawan,ID1107050,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Samatiga,ID1107060,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bubon,ID1107061,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Arongan Lambalek,ID1107062,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Woyla,ID1107070,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Woyla Barat,ID1107071,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Woyla Timur,ID1107072,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kaway XVI,ID1107080,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Meureubo,ID1107081,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pantai Ceuremen,ID1107082,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Panton Reu,ID1107083,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sungai Mas,ID1107090,,,,Aceh Barat,ID1107,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lhoong,ID1108010,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lhoknga,ID1108020,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Leupung,ID1108021,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Indrapuri,ID1108030,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Cot Glie,ID1108031,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Seulimeum,ID1108040,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kota Jantho,ID1108041,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lembah Seulawah,ID1108042,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Mesjid Raya,ID1108050,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darussalam,ID1108060,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Baitussalam,ID1108061,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Baro,ID1108070,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Montasik,ID1108080,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Blang Bintang,ID1108081,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Ingin Jaya,ID1108090,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Krueng Barona Jaya,ID1108091,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Suka Makmur,ID1108100,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Malaka,ID1108101,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Tiga,ID1108102,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Imarah,ID1108110,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Darul Kamal,ID1108111,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peukan Bada,ID1108120,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pulo Aceh,ID1108130,,,,Aceh Besar,ID1108,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Geumpang,ID1109010,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Mane,ID1109011,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Glumpang Tiga,ID1109070,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Glumpang Baro,ID1109071,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Mutiara,ID1109080,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Mutiara Timur,ID1109081,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tiro/Truseb,ID1109090,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tangse,ID1109100,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Keumala,ID1109111,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Titeue,ID1109112,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sakti,ID1109120,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Mila,ID1109130,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Padang Tiji,ID1109140,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Delima,ID1109150,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Grong Grong,ID1109151,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Indrajaya,ID1109160,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peukan Baro,ID1109170,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kembang Tanjong,ID1109180,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Tiga,ID1109190,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kota Sigli,ID1109200,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pidie,ID1109210,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Batee,ID1109220,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Muara Tiga,ID1109230,,,,Pidie,ID1109,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Samalanga,ID1110010,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Mamplam,ID1110011,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pandrah,ID1110020,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Jeunieb,ID1110030,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peulimbang,ID1110031,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peudada,ID1110040,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Juli,ID1110050,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Jeumpa,ID1110060,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kota Juang,ID1110061,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuala,ID1110062,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Jangka,ID1110070,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peusangan,ID1110080,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peusangan Selatan,ID1110081,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Peusangan Siblah Krueng,ID1110082,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Makmur,ID1110090,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Ganda Pura,ID1110100,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Blang,ID1110101,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Sawang,ID1111010,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Nisam,ID1111020,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Nisam Antara,ID1111021,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Banda Baro,ID1111022,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Makmur,ID1111030,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Simpang Keramat,ID1111031,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Syamtalira Bayu,ID1111040,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Geureudong Pase,ID1111041,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Meurah Mulia,ID1111050,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Matangkuli,ID1111060,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Paya Bakong,ID1111061,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pirak Timu,ID1111062,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Cot Girek,ID1111070,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tanah Jambo Aye,ID1111080,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Langkahan,ID1111081,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Seunuddon,ID1111090,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Baktiya,ID1111100,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Baktiya Barat,ID1111101,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lhoksukon,ID1111110,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tanah Luas,ID1111120,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Nibong,ID1111121,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Samudera,ID1111130,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Syamtalira Aron,ID1111140,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tanah Pasir,ID1111150,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lapang,ID1111151,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Muara Batu,ID1111160,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Dewantara,ID1111170,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Manggeng,ID1112010,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Lembah Sabil,ID1112011,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tangan-Tangan,ID1112020,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Setia,ID1112021,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Blang Pidie,ID1112030,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Jeumpa,ID1112031,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Susoh,ID1112040,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuala Batee,ID1112050,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Babah Rot,ID1112060,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kuta Panjang,ID1113010,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Blang Jerango,ID1113011,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Blangkejeren,ID1113020,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Putri Betung,ID1113021,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Dabun Gelang,ID1113022,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Blang Pegayon,ID1113023,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pining,ID1113030,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Rikit Gaib,ID1113040,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Pantan Cuaca,ID1113041,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Terangun,ID1113050,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tripe Jaya,ID1113051,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Tamiang Hulu,ID1114010,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Bandar Pusaka,ID1114011,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
Kejuruan Muda,ID1114020,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
