#country+name+i_en,#country+code+v_iso2,#country+name,#country+name+alt1+i_en,#country+name+alt2+i_en,#date+start,#date+updated,#date+end
Saint Kitts and Nevis,KN,,,,2017-09-08,2020-03-19,
