#country+name+i_en,#country+code+v_iso2,#country+name,#country+name+alt1+i_en,#country+name+alt2+i_en,#date+start,#date+updated,#date+end
Democratic People's Republic of Korea (the),KP,Democratic Peoples Republic of Korea (the),,,2013-01-01,2019-07-17,
