#adm1+name+i_en,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_en,#adm1+name+alt2+i_en,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Mahe,SC1,,,,Seychelles,SC,2020-05-28,2020-05-28,
Praslin,SC2,,,,Seychelles,SC,2020-05-28,2020-05-28,
La Digue,SC3,,,,Seychelles,SC,2020-05-28,2020-05-28,
Other Islands,SC4,,,,Seychelles,SC,2020-05-28,2020-05-28,
