#adm3+name+i_en,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
East Kerema Rural LLG,PG020102,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kaintiba Rural LLG,PG020103,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kerema Urban LLG,PG020104,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kotidanga Rural LLG,PG020105,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lakekamu-Tauri Rural LLG,PG020106,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Baimuru Rural LLG,PG020207,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
East Kikori Rural LLG,PG020208,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ihu Rural LLG,PG020209,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
West Kikori Rural LLG,PG020210,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2019-05-10,2019-05-10,
Amazon Bay Rural LLG,PG030101,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Aroma Rural LLG,PG030102,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Cloudy Bay Rural LLG,PG030103,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Guari Rural LLG,PG030204,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Tapini Rural LLG,PG030205,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Woitape Rural LLG,PG030206,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Hiri Rural LLG,PG030307,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kairuku Rural LLG,PG030308,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Koiari Rural LLG,PG030309,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mekeo Kuni Rural LLG,PG030310,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Rigo Central Rural LLG,PG030411,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Rigo Coastal Rural LLG,PG030412,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
Rigo Inland Rural LLG,PG030413,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2019-05-10,2019-05-10,
National Capital District,PG040101,,,,National Capital District,PG0401,National Capital District,PG04,Papua New Guinea,PG,2019-05-10,2019-05-10,
Makamaka Rural LLG,PG050101,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Daga Rural LLG,PG050102,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Weraura Rural LLG,PG050103,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Maramatana Rural LLG,PG050104,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Huhu Rural LLG,PG050105,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Suau Rural LLG,PG050106,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Alotau Urban LLG,PG050107,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Bwanabwana Rural LLG,PG050208,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Louisiade Rural LLG,PG050209,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yaleyemba Rural LLG,PG050210,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Murua Rural LLG,PG050211,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kiriwina Rural LLG,PG050312,,,,Kiriwina-Goodenough District,PG0503,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Goodenough Island LLG,PG050313,,,,Kiriwina-Goodenough District,PG0503,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
West Ferguson Rural LLG,PG050414,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Dobu Rural LLG,PG050415,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Duau Rural LLG,PG050416,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2019-05-10,2019-05-10,
Oro Bay Rural LLG,PG060101,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Tufi Rural LLG,PG060102,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Afore Rural LLG,PG060103,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Popondetta Urban LLG,PG060104,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Safia Rural LLG,PG060109,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kokoda Rural LLG,PG060205,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Higaturu Rural LLG,PG060206,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Tamata Rural LLG,PG060207,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kira Rural LLG,PG060208,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2019-05-10,2019-05-10,
East Pangia Rural LLG,PG070101,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ialibu Urban LLG,PG070102,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kewabi Rural LLG,PG070103,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wiru Rural LLG,PG070104,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ialibu Basin Rural LLG,PG070205,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Imbongu Rural LLG,PG070206,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lower Mendi Rural LLG,PG070207,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Erave Rural LLG,PG070308,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kagua Rural LLG,PG070309,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kuare Rural LLG,PG070310,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Aiya Rural LLG,PG070332,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Karints Rural LLG,PG070618,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lai Valley Rural LLG,PG070619,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mendi Urban LLG,PG070620,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Upper Mendi Rural LLG,PG070621,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lake Kutubu Rural LLG,PG070722,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt Bosavi Rural LLG,PG070723,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nembi Plateau Rural LLG,PG070724,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nipa Rural LLG,PG070725,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Poroma Rural LLG,PG070726,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kandep Rural LLG,PG080101,,,,Kandep District,PG0801,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wage Rural LLG,PG080102,,,,Kandep District,PG0801,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ambum Rural LLG,PG080203,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kompiam Rural LLG,PG080204,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wapi-Yengis Rural LLG,PG080205,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lagaip Rural LLG,PG080306,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Maip Muritaka Rural LLG,PG080307,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Paiela/Hewa Rural LLG,PG080308,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Porgera Rural LLG,PG080309,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Pilikambi Rural LLG,PG080315,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wabag Urban LLG,PG080410,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wabag Rural LLG,PG080411,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Maramuni Rural LLG,PG080412,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wapenamanda Rural LLG,PG080513,,,,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Tsak Rural LLG,PG080514,,,,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
Dei Rural LLG,PG090203,,,,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kotna Rural LLG,PG090214,,,,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt Hagen Rural LLG,PG090304,,,,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt Hagen Urban LLG,PG090305,,,,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mul Rural LLG,PG090508,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Baiyer Rural LLG,PG090509,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lumusa Rural LLG,PG090510,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt Giluwe Rural LLG,PG090712,,,,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nebilyer Rural LLG,PG090713,,,,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
Chuave Rural LLG,PG100101,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Elimbari Rural LLG,PG100102,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Siane Rural LLG,PG100103,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Bomai/Gumai Rural LLG,PG100204,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Gumine Rural LLG,PG100205,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt Digine Rural LLG,PG100206,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Karimui Rural LLG,PG100307,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nomane Rural LLG,PG100308,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Salt Rural LLG,PG100309,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Gena/Waugla Rural LLG,PG100410,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Upper/Lower Koronigl LLG,PG100411,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kup Rural LLG,PG100412,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kerowagi Urban LLG,PG100420,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kundiawa Urban LLG,PG100513,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mitnande Rural LLG,PG100514,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Niglkande Rural LLG,PG100515,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Waiye LLG,PG100516,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Tabare Rural LLG,PG100617,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Suai Rural LLG,PG100618,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yonggomugl Rural LLG,PG100619,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
Watabung Rural LLG,PG110101,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lower Asaro Rural LLG,PG110112,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Upper Asaro Rural LLG,PG110113,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Gahuku Rural LLG,PG110202,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Goroka Urban LLG,PG110203,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mimanalo Rural LLG,PG110214,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kafentina Rural LLG,PG110304,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Dunantina Rural LLG,PG110315,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Fayantina Rural LLG,PG110316,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kamano No. 2 Rural LLG,PG110405,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kainantu Urban LLG,PG110406,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kamano No. 1 Rural LLG,PG110417,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Agarabi Rural LLG,PG110418,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Gadsup/Tairora Rural LLG,PG110419,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Unavi Rural LLG,PG110507,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mt. Michael Rural LLG,PG110520,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yagaria Rural LLG,PG110521,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lamari Rural LLG,PG110608,,,,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yelia Rural LLG,PG110609,,,,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
East Okapa Rural LLG,PG110710,,,,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
West Okapa Rural LLG,PG110722,,,,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lower Benna LLG,PG110811,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Upper Bena Rural LLG,PG110823,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Unggai Rural LLG,PG110824,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
Mumeng Rural LLG,PG120101,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Waria Rural LLG,PG120102,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Watut Rural LLG,PG120103,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wau/Bulolo Urban LLG,PG120104,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wau Rural LLG,PG120105,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Buang Rural LLG,PG120129,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Burum Kwat LLG,PG120206,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kotte Rural LLG,PG120207,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yabim Mape Rural LLG,PG120208,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Hube Rural LLG,PG120232,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Finschafen Urban LLG,PG120233,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Morobe Rural LLG,PG120309,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Salamaua Rural LLG,PG120310,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wampar Rural LLG,PG120311,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Deyamos Rural LLG,PG120412,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yus Rural LLG,PG120414,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Komba Rural LLG,PG120431,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Selepet Rural LLG,PG120435,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ahi Rural LLG,PG120515,,,,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Lae Urban LLG,PG120516,,,,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Onga/Waffa Rural LLG,PG120617,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Umi/Atzera Rural LLG,PG120618,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wantoat/Leron Rural LLG,PG120619,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kome Rural LLG,PG120721,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wapi Rural LLG,PG120722,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Kapao Rural LLG,PG120730,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nanima Kariba LLG,PG120734,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Labuta Rural LLG,PG120823,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Nabak Rural LLG,PG120824,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wain-Erap Rural LLG,PG120825,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Sialum Rural LLG,PG120926,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Siassi Rural LLG,PG120927,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Wasu Rural LLG,PG120928,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
Almami Rural LLG,PG130101,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
Iabu Rural LLG,PG130102,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
Yawar Rural LLG,PG130103,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
Ambenob Rural LLG,PG130204,,,,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
