admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Massedena,TG020509,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Mission-Tove,TG030814,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Mogou,TG051904,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Mome-Hounkpati,TG030606,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Moretan,TG040506,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Nadjoundi,TG051706,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Nadoba,TG020606,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Nagbeni,TG051406,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Naki-Est,TG051802,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Naki-Ouest,TG051608,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Nali,TG051905,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Namare,TG051609,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Namon,TG020407,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Namoundjoga,TG051803,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Nampoch,TG020408,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Nandoga,TG051510,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Nandouta,TG020409,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Nanergou,TG051610,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Nano,TG051511,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Natchibore,TG020410,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Natchitikpi,TG020411,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Natigou,TG051611,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Naware,TG020412,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Nayega,TG051804,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Niamtougou,TG020510,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Nioukpourma,TG051612,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Noepe,TG030106,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Notse,TG040607,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Nyamassila,TG040507,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Ogaro,TG051805,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Ogou,TG040907,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Okou,TG040207,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Okpahoe,TG040110,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Ossacre,TG020607,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Otadi,TG040111,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Ouma-Amlame,TG040112,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Ounabe,TG040208,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Ountivou,TG040908,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Pagala Gare,TG010112,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Pagala Village,TG010113,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Pagouda,TG020305,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Pallakoko,TG041106,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Pana,TG051613,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Pessare,TG020306,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Pesside,TG020608,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Pitikita,TG020307,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Pligou,TG051512,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Pogno,TG051806,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Poissongui,TG051614,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Pouda,TG020511,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Pya,TG020710,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sadori,TG051407,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Sagbado,TG030304,,,,Golfe,TG0303,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Sagbiebou,TG051906,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Saiboude,TG010204,,,,Plaine du Mo,TG0102,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Saligbe,TG040804,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Sam-Naba,TG051707,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Sanda-Afohou,TG020209,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sanda-Kagbanda,TG020210,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sanfatoute,TG051615,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Sangou,TG051513,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Sarakawa,TG020711,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sedome,TG030707,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Seregbene,TG041006,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Sessaro,TG010307,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Sevagan,TG030607,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Siou,TG020512,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sirka,TG020308,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sissiak,TG051514,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Sodo,TG040113,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Sola,TG020309,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Somdina,TG020712,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Sotouboua,TG010308,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Soudou,TG020106,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Tabinde,TG010309,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tabligbo,TG030708,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tado,TG040805,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Takpamba,TG051907,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tambigou,TG051304,,,,Kpendjal,TG0513,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tambonga,TG051807,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tami,TG051616,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tamongue,TG051515,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tampialime,TG051516,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tchalo,TG010511,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchaloude,TG010114,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchamba,TG010410,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchamonga,TG051908,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tchanaga,TG051408,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tchare,TG020713,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Tchare-Baou,TG010115,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchebebe,TG010310,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchekpo,TG030709,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tchifama,TG010116,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tchitchao,TG020714,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Tchore,TG020513,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Temedja,TG040114,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Tenega,TG020514,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Timbou,TG051708,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Tindjassi,TG010205,,,,Plaine du Mo,TG0102,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Tintchro,TG010117,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Titigbe,TG010311,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Toaga,TG051617,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-12-16,2021-01-07,
Togblekope,TG030904,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Togoville,TG030608,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tohoun,TG040806,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Tokpli,TG030710,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tome,TG041209,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Tomegbe,TG040209,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Tomety-Kondji,TG030711,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tove,TG041210,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Tovegan,TG030107,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Tsevie,TG030815,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Vakpossito,TG030905,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Veh,TG041007,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Vo-Koutime,TG030610,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Vogan,TG030609,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Wahala,TG040608,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Waragni,TG010118,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Warengo,TG020609,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Wassarabo,TG010512,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Welly,TG010119,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Wli,TG030816,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Wome,TG041211,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Yade,TG020715,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-12-16,2021-01-07,
Yalla,TG041008,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Yaloumbe,TG010120,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Yegue,TG010121,,,,Blitta,TG0101,Centrale,TG01,Togo,TG,2020-12-16,2021-01-07,
Yikpa,TG040405,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Yokele,TG041212,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-12-16,2021-01-07,
Zafi,TG030712,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
Zanguera,TG030906,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-12-16,2021-01-07,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
