#adm1+name+i_en,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_en,#adm1+name+alt2+i_en,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Low Lands,SX1,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Simpson Bay,SX2,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Cole Bay,SX3,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Cul-de-Sac,SX4,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Little Bay Area,SX5,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Philipsburg,SX6,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Lower Princess Quarter,SX7,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
Upper Princess Quarter,SX8,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
