admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
#adm2+name+i_es,#adm2+code+pcode,,#adm2+name+i_es,#adm2+name+i_es,#adm1+name+i_es,#adm1+code+pcode,#adm0+name+i_es,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Erongarícuaro,MX16032,Erongaricuaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Escárcega,MX04009,Escarcega,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Escobedo,MX05008,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Escuinapa,MX25009,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Escuintla,MX07032,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Españita,MX29012,Espanita,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Esperanza,MX21063,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Espinal,MX30066,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Espita,MX31032,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Etchojoa,MX26026,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Etzatlán,MX14036,Etzatlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Ezequiel Montes,MX22007,,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Felipe Carrillo Puerto,MX23002,,,,Quintana Roo,MX23,México,MX,2018-02-02,2020-06-18,
Filomeno Mata,MX30067,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Florencio Villarreal,MX12030,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Fortín,MX30068,Fortin,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Francisco I. Madero,MX05009,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Francisco I. Madero,MX13023,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Francisco León,MX07033,Francisco Leon,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Francisco Z. Mena,MX21064,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Fresnillo,MX32010,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Fresnillo de Trujano,MX20032,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Frontera,MX05010,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Frontera Comalapa,MX07034,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Frontera Hidalgo,MX07035,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Fronteras,MX26027,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Gabriel Zamora,MX16033,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Galeana,MX08023,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Galeana,MX19017,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
García,MX19018,Garcia,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Genaro Codina,MX32012,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
General Canuto A. Neri,MX12031,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
General Cepeda,MX05011,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
General Enrique Estrada,MX32013,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
General Felipe Ángeles,MX21065,General Felipe Angeles,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
General Francisco R. Murguía,MX32014,General Francisco R. Murguia,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
General Heliodoro Castillo,MX12032,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
General Pánfilo Natera,MX32016,General Panfilo Natera,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
General Plutarco Elías Calles,MX26070,General Plutarco Elias Calles,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
General Simón Bolívar,MX10006,General Simon Bolivar,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Gómez Farías,MX08025,Gomez Farias,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Gómez Farías,MX14079,Gomez Farias,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Gómez Farías,MX28011,Gomez Farias,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Gómez Palacio,MX10007,Gomez Palacio,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
González,MX28012,Gonzalez,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Gral. Bravo,MX19020,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gral. Escobedo,MX19021,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gral. Terán,MX19022,Gral. Teran,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gral. Treviño,MX19023,Gral. Trevino,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gral. Zaragoza,MX19024,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gral. Zuazua,MX19025,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Gran Morelos,MX08026,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Granados,MX26028,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Guachinango,MX14038,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Guachochi,MX08027,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Guadalajara,MX14039,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Guadalcázar,MX24017,Guadalcazar,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Guadalupe,MX08028,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Guadalupe,MX19026,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Guadalupe,MX21066,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Guadalupe,MX32017,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Guadalupe de Ramírez,MX20034,Guadalupe de Ramirez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Guadalupe Etla,MX20033,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Guadalupe Victoria,MX10008,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Guadalupe Victoria,MX21067,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Guadalupe y Calvo,MX08029,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Guanaceví,MX10009,Guanacevi,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Guanajuato,MX11015,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Guasave,MX25011,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Guaymas,MX26029,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Guazapares,MX08030,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Guelatao de Juárez,MX20035,Guelatao de Juarez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Güémez,MX28013,Guemez,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Guerrero,MX05012,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Guerrero,MX08031,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Guerrero,MX28014,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Guevea de Humboldt,MX20036,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Gustavo A. Madero,MX09005,,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Gustavo Díaz Ordaz,MX28015,Gustavo Diaz Ordaz,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Gutiérrez Zamora,MX30069,Gutierrez Zamora,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Halachó,MX31033,Halacho,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Hecelchakán,MX04005,Hecelchakan,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Hermenegildo Galeana,MX21068,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Hermosillo,MX26030,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Heroica Ciudad de Ejutla de Crespo,MX20028,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Heroica Ciudad de Huajuapan de León,MX20039,Heroica Ciudad de Huajuapan de Leon,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Heroica Ciudad de Juchitán de Zaragoza,MX20043,Heroica Ciudad de Juchitan de Zaragoza,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Heroica Ciudad de Tlaxiaco,MX20397,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Hidalgo,MX05013,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Hidalgo,MX10010,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Hidalgo,MX16034,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Hidalgo,MX19047,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Hidalgo,MX28016,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Hidalgo del Parral,MX08032,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Hidalgotitlán,MX30070,Hidalgotitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Higueras,MX19028,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Hocabá,MX31034,Hocaba,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Hoctún,MX31035,Hoctun,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Homún,MX31036,Homun,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Honey,MX21057,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Hopelchén,MX04006,Hopelchen,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Hostotipaquillo,MX14040,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Huachinera,MX26031,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Huajicori,MX18005,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Hualahuises,MX19029,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Huamantla,MX29013,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Huamuxtitlán,MX12033,Huamuxtitlan,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Huandacareo,MX16036,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Huanímaro,MX11016,Huanimaro,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Huaniqueo,MX16037,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Huanusco,MX32018,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Huaquechula,MX21069,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huásabas,MX26032,Huasabas,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Huasca de Ocampo,MX13024,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huatabampo,MX26033,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Huatlatlauca,MX21070,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huatusco,MX30071,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Huauchinango,MX21071,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huautepec,MX20040,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Huautla,MX13025,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huautla de Jiménez,MX20041,Huautla de Jimenez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Huayacocotla,MX30072,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Huazalingo,MX13026,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huehuetán,MX07037,Huehuetan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Huehuetla,MX13027,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huehuetla,MX21072,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huehuetlán,MX24018,Huehuetlan,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Huehuetlán el Chico,MX21073,Huehuetlan el Chico,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huehuetlán el Grande,MX21150,Huehuetlan el Grande,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huehuetoca,MX15035,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Huejotitán,MX08033,Huejotitan,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Huejotzingo,MX21074,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huejúcar,MX14041,Huejucar,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Huejuquilla el Alto,MX14042,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Huejutla de Reyes,MX13028,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huépac,MX26034,Huepac,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Huetamo,MX16038,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Hueyapan,MX21075,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Hueyapan de Ocampo,MX30073,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Hueyotlipan,MX29014,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Hueypoxtla,MX15036,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Hueytamalco,MX21076,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Hueytlalpan,MX21077,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huhí,MX31037,Huhi,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Huichapan,MX13029,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Huiloapan de Cuauhtémoc,MX30074,Huiloapan de Cuauhtemoc,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Huimanguillo,MX27008,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Huimilpan,MX22008,,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Huiramba,MX16039,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Huitiupán,MX07039,Huitiupan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Huitzilac,MX17009,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Huitzilan de Serdán,MX21078,Huitzilan de Serdan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huitziltepec,MX21079,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Huitzuco de los Figueroa,MX12034,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Huixquilucan,MX15037,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Huixtán,MX07038,Huixtan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Huixtla,MX07040,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Hunucmá,MX31038,Hunucma,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Ignacio de la Llave,MX30075,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ignacio Zaragoza,MX08034,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Iguala de la Independencia,MX12035,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Igualapa,MX12036,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Ilamatlán,MX30076,Ilamatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Iliatenco,MX12081,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Imuris,MX26035,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Indaparapeo,MX16040,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Indé,MX10011,Inde,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Irapuato,MX11017,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Irimbo,MX16041,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Isidro Fabela,MX15038,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Isla,MX30077,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Isla Mujeres,MX23003,,,,Quintana Roo,MX23,México,MX,2018-02-02,2020-06-18,
Iturbide,MX19030,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Ixcamilpa de Guerrero,MX21081,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Ixcaquixtla,MX21082,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Ixcateopan de Cuauhtémoc,MX12037,Ixcateopan de Cuauhtemoc,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Ixcatepec,MX30078,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixhuacán de los Reyes,MX30079,Ixhuacan de los Reyes,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixhuatán,MX07042,Ixhuatan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Ixhuatlán de Madero,MX30083,Ixhuatlan de Madero,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixhuatlán del Café,MX30080,Ixhuatlán del Cafe,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixhuatlán del Sureste,MX30082,Ixhuatlan del Sureste,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixhuatlancillo,MX30081,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixil,MX31039,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Ixmatlahuacan,MX30084,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixmiquilpan,MX13030,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Ixpantepec Nieves,MX20065,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Ixtacamaxtitlán,MX21083,Ixtacamaxtitlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Ixtacomitán,MX07043,Ixtacomitan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Ixtacuixtla de Mariano Matamoros,MX29015,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Ixtaczoquitlán,MX30085,Ixtaczoquitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ixtapa,MX07044,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Ixtapaluca,MX15039,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Ixtapan de la Sal,MX15040,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Ixtapan del Oro,MX15041,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Ixtapangajoya,MX07045,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Ixtenco,MX29016,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Ixtepec,MX21084,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Ixtlahuaca,MX15042,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Ixtlahuacán,MX06006,Ixtlahuacan,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Ixtlahuacán de los Membrillos,MX14044,Ixtlahuacan de los Membrillos,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Ixtlahuacán del Río,MX14045,Ixtlahuacan del Rio,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Ixtlán,MX16042,Ixtlan,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Ixtlán de Juárez,MX20042,Ixtlan de Juarez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Ixtlán del Río,MX18006,Ixtlan del Rio,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Izamal,MX31040,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Iztacalco,MX09006,,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Iztapalapa,MX09007,,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Izúcar de Matamoros,MX21085,Izucar de Matamoros,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Jacala de Ledezma,MX13031,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Jacona,MX16043,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Jala,MX18007,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Jalacingo,MX30086,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jalapa,MX27009,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Jalcomulco,MX30088,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jalostotitlán,MX14046,Jalostotitlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Jalpa,MX32019,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Jalpa de Méndez,MX27010,Jalpa de Mendez,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Jalpan,MX21086,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Jalpan de Serra,MX22009,,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Jaltenco,MX15044,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Jáltipan,MX30089,Jaltipan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jaltocán,MX13032,Jaltocan,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Jamapa,MX30090,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jamay,MX14047,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Janos,MX08035,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Jantetelco,MX17010,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Jaral del Progreso,MX11018,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Jaumave,MX28017,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Jerécuaro,MX11019,Jerecuaro,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Jerez,MX32020,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Jesús Carranza,MX30091,Jesus Carranza,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jesús María,MX01005,Jesus Maria,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
Jesús María,MX14048,Jesus Maria,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Jilotepec,MX15045,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Jilotepec,MX30093,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Jilotlán de los Dolores,MX14049,Jilotlan de los Dolores,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Jilotzingo,MX15046,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Jiménez,MX05014,Jimenez,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Jiménez,MX08036,Jimenez,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Jiménez,MX16044,Jimenez,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Jiménez,MX28018,Jimenez,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Jiménez del Teul,MX32021,Jimenez del Teul,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Jiquilpan,MX16045,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Jiquipilas,MX07046,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Jiquipilco,MX15047,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Jitotol,MX07047,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Jiutepec,MX17011,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Jocotepec,MX14050,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Jocotitlán,MX15048,Jocotitlan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Jojutla,MX17012,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Jolalpan,MX21087,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Jonacatepec,MX17013,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Jonotla,MX21088,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Jonuta,MX27011,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Jopala,MX21089,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Joquicingo,MX15049,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
José Azueta,MX30169,Jose Azueta,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
José Joaquin de Herrera,MX12079,Jose Joaquin de Herrera,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
José María Morelos,MX23006,Jose Maria Morelos,,,Quintana Roo,MX23,México,MX,2018-02-02,2020-06-18,
José Sixto Verduzco,MX16113,Jose Sixto Verduzco,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Juan Aldama,MX32022,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Juan C. Bonilla,MX21090,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Juan Galindo,MX21091,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Juan N. Méndez,MX21092,Juan N. Mendez,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Juan R. Escudero,MX12039,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Juan Rodríguez Clara,MX30094,Juan Rodriguez Clara,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Juanacatlán,MX14051,Juanacatlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Juárez,MX05015,Juarez,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Juárez,MX07048,Juarez,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
