#country+name+i_en,#country+code+v_iso2,#country+name,#country+name+alt1+i_en,#country+name+alt2+i_en,#date+start,#date+updated,#date+end
South Sudan,SS,,,,2018-08-15,2018-08-17,2021-06-30
