#adm1+name+i_en,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_en,#adm1+name+alt2+i_en,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Central,UG1,,,,Uganda,UG,2020-06-11,2020-08-24,
Eastern,UG2,,,,Uganda,UG,2020-06-11,2020-08-24,
Northern,UG3,,,,Uganda,UG,2020-06-11,2020-08-24,
Western,UG4,,,,Uganda,UG,2020-06-11,2020-08-24,
