#adm2+name+i_en,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Schuchin,BY003011,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Slonim,BY003012,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Smorgon,BY003013,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Svisloch,BY003014,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Volkovysk,BY003015,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Voronovo,BY003016,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Zel'va,BY003017,,,,Grodno,BY003,Belarus,BY,2015-01-01,2017-07-07,
Berezino,BY004001,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Borisov,BY004002,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Cherven,BY004003,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Dzerzhinsk,BY004004,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Kletsk,BY004005,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Kopyl,BY004006,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Krupki,BY004007,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Logojsk,BY004008,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Lyuban,BY004009,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Minsk,BY004010,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Mjadel,BY004011,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Molodechno,BY004012,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Nesvizh,BY004013,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Puhovichi,BY004014,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Slutsk,BY004015,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Smolevichi,BY004016,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Soligorsk,BY004017,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
St.Dorogi,BY004018,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Stolbtsy,BY004019,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Uzda,BY004020,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Vilejka,BY004021,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Volozhin,BY004022,,,,Minsk,BY004,Belarus,BY,2015-01-01,2017-07-07,
Minsk City,BY005001,,,,Minsk City,BY005,Belarus,BY,2015-01-01,2017-07-07,
Belynichi,BY006001,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Bobrujsk,BY006002,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Byhov,BY006003,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Chausy,BY006004,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Cherikov,BY006005,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Dribin,BY006006,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Glusk,BY006007,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Gorki,BY006008,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Hotimsk,BY006009,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Kirovsk,BY006010,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Klichev,BY006011,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Klimovichi,BY006012,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Kostyukovichi,BY006013,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Krasnopole,BY006014,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Krichev,BY006015,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Krugloe,BY006016,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Mogilev,BY006017,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Mstislav,BY006018,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Osipovichi,BY006019,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Shklov,BY006020,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Slavgorod,BY006021,,,,Mogilev,BY006,Belarus,BY,2015-01-01,2017-07-07,
Beshenkovichi,BY007001,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Braslav,BY007002,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Chashniki,BY007003,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Dokshitsy,BY007004,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Dubrovno,BY007005,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Glubokoe,BY007006,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Gorodok,BY007007,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Lepel,BY007008,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Liozno,BY007009,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Miory,BY007010,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Orsha,BY007011,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Polotsk,BY007012,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Postavy,BY007013,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Rossony,BY007014,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Senno,BY007015,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Sharkovschina,BY007016,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Shumilino,BY007017,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Tolochin,BY007018,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Ushachi,BY007019,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Verhnedvinsk,BY007020,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
Vitebsk,BY007021,,,,Vitebsk,BY007,Belarus,BY,2015-01-01,2017-07-07,
