#adm2+name+i_en,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Kajola,NG031019,Kajola,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Lagelu,NG031020,Lagelu,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Ogbomosho North,NG031021,Ogbomosho North,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Ogbomosho South,NG031022,Ogbomosho South,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Ogo Oluwa,NG031023,Ogo Oluwa,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Olorunsogo,NG031024,Olorunsogo,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Oluyole,NG031025,Oluyole,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Ona-Ara,NG031026,Ona-Ara,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Orelope,NG031027,Orelope,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Ori Ire,NG031028,Ori Ire,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Oyo East,NG031029,Oyo East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Oyo West,NG031030,Oyo West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Saki East,NG031031,Saki East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Saki West,NG031032,Saki West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Surulere,NG031033,Surulere,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
Barikin Ladi,NG032001,Barikin Ladi,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Bassa,NG032002,Bassa,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Bokkos,NG032003,Bokkos,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Jos East,NG032004,Jos East,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Jos North,NG032005,Jos North,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Jos South,NG032006,Jos South,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Kanam,NG032007,Kanam,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Kanke,NG032008,Kanke,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Langtang North,NG032009,Langtang North,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Langtang South,NG032010,Langtang South,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Mangu,NG032011,Mangu,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Mikang,NG032012,Mikang,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Pankshin,NG032013,Pankshin,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Qua'an Pan,NG032014,Quaan Pan,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Riyom,NG032015,Riyom,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Shendam,NG032016,Shendam,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Wase,NG032017,Wase,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
Abua/Odual,NG033001,Abua/Odual,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Ahoada East,NG033002,Ahoada East,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Ahoada West,NG033003,Ahoada West,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Akuku Toru,NG033004,Akuku Toru,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Andoni,NG033005,Andoni,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Asari-Toru,NG033006,Asari-Toru,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Bonny,NG033007,Bonny,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Degema,NG033008,Degema,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Eleme,NG033009,Eleme,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Emohua,NG033010,Emohua,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Etche,NG033011,Etche,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Gokana,NG033012,Gokana,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Ikwerre,NG033013,Ikwerre,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Khana,NG033014,Khana,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Obia/Akpor,NG033015,Obia/Akpor,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Ogba/Egbema/Ndoni,NG033016,Ogba/Egbema/Ndoni,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Ogu/Bolo,NG033017,Ogu/Bolo,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Okrika,NG033018,Okrika,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Omumma,NG033019,Omumma,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Opobo/Nkoro,NG033020,Opobo/Nkoro,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Oyigbo,NG033021,Oyigbo,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Port-Harcourt,NG033022,Port-Harcourt,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Tai,NG033023,Tai,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
Binji,NG034001,Binji,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Bodinga,NG034002,Bodinga,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Dange-Shuni,NG034003,Dange-Shuni,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Gada,NG034004,Gada,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Gwadabawa,NG034005,Gwadabawa,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Goronyo,NG034006,Goronyo,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Gudu,NG034007,Gudu,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Illela,NG034008,Illela,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Isa,NG034009,Isa,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Kebbe,NG034010,Kebbe,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Kware,NG034011,Kware,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Rabah,NG034012,Rabah,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Sabon Birni,NG034013,Sabon Birni,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Shagari,NG034014,Shagari,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Silame,NG034015,Silame,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Sokoto North,NG034016,Sokoto North,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Sokoto South,NG034017,Sokoto South,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Tambuwal,NG034018,Tambuwal,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Tangaza,NG034019,Tangaza,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Tureta,NG034020,Tureta,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Wamako,NG034021,Wamako,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Wurno,NG034022,Wurno,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Yabo,NG034023,Yabo,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
Ardo-Kola,NG035001,Ardo-Kola,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Bali,NG035002,Bali,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Donga,NG035003,Donga,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Gashaka,NG035004,Gashaka,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Gassol,NG035005,Gassol,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Ibi,NG035006,Ibi,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Jalingo,NG035007,Jalingo,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Karim-Lamido,NG035008,Karim-Lamido,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Kurmi,NG035009,Kurmi,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Lau,NG035010,Lau,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Sardauna,NG035011,Sardauna,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Takum,NG035012,Takum,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Ussa,NG035013,Ussa,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Wukari,NG035014,Wukari,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Yorro,NG035015,Yorro,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Zing,NG035016,Zing,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
Bade,NG036001,Bade,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Bursari,NG036002,Bursari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Damaturu,NG036003,Damaturu,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Fika,NG036004,Fika,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Fune,NG036005,Fune,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Geidam,NG036006,Geidam,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Gujba,NG036007,Gujba,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Gulani,NG036008,Gulani,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Jakusko,NG036009,Jakusko,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Karasuwa,NG036010,Karasuwa,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Machina,NG036011,Machina,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Nangere,NG036012,Nangere,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Nguru,NG036013,Nguru,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Potiskum,NG036014,Potiskum,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Tarmua,NG036015,Tarmua,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Yunusari,NG036016,Yunusari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Yusufari,NG036017,Yusufari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
Anka,NG037001,Anka,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Bakura,NG037002,Bakura,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Birnin Magaji,NG037003,Birnin Magaji,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Bukkuyum,NG037004,Bukkuyum,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Bungudu,NG037005,Bungudu,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Gummi,NG037006,Gummi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Gusau,NG037007,Gusau,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Kaura Namoda,NG037008,Kaura Namoda,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Maradun,NG037009,Maradun,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Maru,NG037010,Maru,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Shinkafi,NG037011,Shinkafi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Talata Mafara,NG037012,Talata Mafara,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Tsafe,NG037013,Tsafe,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
Zurmi,NG037014,Zurmi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
