#adm2+name+i_en,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Jahada,NP0105407,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Dhanpalthan,NP0105408,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Dharan,NP0106201,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Itahari,NP0106202,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Barahchhetra,NP0106301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Ramdhuni,NP0106302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Inaruwa,NP0106303,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Duhabi,NP0106304,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Koshi,NP0106401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Bhokraha Narshingh,NP0106402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Gadhi,NP0106403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Harinagar,NP0106404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Dewanganj,NP0106405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Barju,NP0106406,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Koshi Tappu Wildlife Reserve,NP0106595,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Mahalaxmi,NP0107301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Pakhribas,NP0107302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Dhankuta,NP0107303,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sahidbhumi,NP0107401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chhathar Jorpati,NP0107402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sangurigadhi,NP0107403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chaubise,NP0107404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Laligurans,NP0108301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Myanglung,NP0108302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Menchayam,NP0108401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Phedap,NP0108402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Aathrai,NP0108403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chhathar,NP0108404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Khandbari,NP0109301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Panchakhapan,NP0109302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chainpur,NP0109303,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Dharmadevi,NP0109304,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Madi,NP0109305,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Makalu,NP0109401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Bhotkhola,NP0109402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Silichong,NP0109403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chichila,NP0109404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sabhapokhari,NP0109405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Shadananda,NP0110301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Bhojpur,NP0110302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Salpasilichho,NP0110401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Temkemaiyung,NP0110402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Arun,NP0110403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Ramprasad Rai,NP0110404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Pauwadungma,NP0110405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Aamchowk,NP0110406,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Hatuwagadhi,NP0110407,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Solududhakunda,NP0111301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Khumbupasanglahmu,NP0111401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Mahakulung,NP0111402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Likhupike,NP0111403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Mapyadudhkoshi,NP0111404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Nechasalyan,NP0111405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Thulung Dudhkoshi,NP0111406,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sotang,NP0111407,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Halesi Tuwachung,NP0112301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Diktel Rupakot Majhuwagadhi,NP0112302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Ainselukhark,NP0112401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Kepilasagadhi,NP0112402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Rawa Besi,NP0112403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Diprung Chuichumma,NP0112404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sakela,NP0112405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Khotehang,NP0112406,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Barahapokhari,NP0112407,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Jantedhunga,NP0112408,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Siddhicharan,NP0113301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Khijidemba,NP0113401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Likhu,NP0113402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Molung,NP0113403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Champadevi,NP0113404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Sunkoshi,NP0113405,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chisankhugadhi,NP0113406,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Manebhanjyang,NP0113407,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Katari,NP0114301,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Triyuga,NP0114302,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Chaudandigadhi,NP0114303,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Belaka,NP0114304,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Tapli,NP0114401,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Limchungbung,NP0114402,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Udayapurgadhi,NP0114403,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Rautamai,NP0114404,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Koshi Tappu Wildlife Reserve,NP0114595,,,,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
Surunga,NP0215301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Khadak,NP0215302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Shambhunath,NP0215303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Saptakoshi,NP0215304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kanchanrup,NP0215305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bode Barsain,NP0215306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dakneshwori,NP0215307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Rajbiraj,NP0215308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Hanumannagar Kankalini,NP0215309,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Rupani,NP0215401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Agnisair Krishna Savaran,NP0215402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Tirahut,NP0215403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Balan Bihul,NP0215404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mahadeva,NP0215405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Rajgadh,NP0215406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bishnupur,NP0215407,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chhinnamasta,NP0215408,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Tilathi Koiladi,NP0215409,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Koshi Tappu Wildlife Reserve,NP0215595,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Karjanha,NP0216301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mirchaiya,NP0216302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Golbazar,NP0216303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dhangadhimai,NP0216304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Lahan,NP0216305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kalyanpur,NP0216306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sukhipur,NP0216307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Siraha,NP0216308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Naraha,NP0216401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bishnupur,NP0216402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Arnama,NP0216403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Aurahi,NP0216404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bariyarpatti,NP0216405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Laxmipur Patari,NP0216406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Nawarajpur,NP0216407,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sakhuwanankarkatti,NP0216408,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bhagawanpur,NP0216409,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Janakpurdham,NP0217201,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mithila,NP0217301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ganeshman Charnath,NP0217302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chhireshwornath,NP0217303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dhanusadham,NP0217304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mithila Bihari,NP0217305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sabaila,NP0217306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Hansapur,NP0217307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sahidnagar,NP0217308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Nagarain,NP0217309,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bideha,NP0217310,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kamala,NP0217311,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bateshwor,NP0217401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Lakshminiya,NP0217402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Aaurahi,NP0217403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dhanauji,NP0217404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mukhiyapatti Musarmiya,NP0217405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Janaknandani,NP0217406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bardibas,NP0218301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Gaushala,NP0218302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Aurahi,NP0218303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bhangaha,NP0218304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ramgopalpur,NP0218305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Manra Siswa,NP0218306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Balwa,NP0218307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Loharpatti,NP0218308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Jaleswor,NP0218309,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Matihani,NP0218310,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sonama,NP0218401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Samsi,NP0218402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ekdanra,NP0218403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mahottari,NP0218404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Pipra,NP0218405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bagmati,NP0219301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Hariwan,NP0219302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Lalbandi,NP0219303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Barahathawa,NP0219304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Haripur,NP0219305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ishworpur,NP0219306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kabilasi,NP0219307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Godaita,NP0219308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Malangawa,NP0219309,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Haripurwa,NP0219310,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Balara,NP0219311,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Basbariya,NP0219401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chandranagar,NP0219402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dhankaul,NP0219403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chakraghatta,NP0219404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ramnagar,NP0219405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kaudena,NP0219406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bramhapuri,NP0219407,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bishnu,NP0219408,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Parsa,NP0219409,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Gujara,NP0232301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chandrapur,NP0232302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Phatuwa Bijayapur,NP0232303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Katahariya,NP0232304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Brindaban,NP0232305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Maulapur,NP0232306,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dewahhi Gonahi,NP0232307,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Garuda,NP0232308,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Gadhimai,NP0232309,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Baudhimai,NP0232310,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Madhav Narayan,NP0232311,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Paroha,NP0232312,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Ishanath,NP0232313,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Rajpur,NP0232314,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Gaur,NP0232315,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Rajdevi,NP0232316,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Yemunamai,NP0232401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Durga Bhagwati,NP0232402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Jitpur Simara,NP0233201,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kalaiya,NP0233202,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Nijgadh,NP0233301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kolhabi,NP0233302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Mahagadhimai,NP0233303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Pacharauta,NP0233304,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Simraungadh,NP0233305,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Parwanipur,NP0233401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Prasauni,NP0233402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Karaiyamai,NP0233403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bishrampur,NP0233404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Pheta,NP0233405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Baragadhi,NP0233406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Devtal,NP0233407,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Suwarna,NP0233408,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Adarshkotwal,NP0233409,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Parsa Wildlife Reserve,NP0233595,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Birgunj,NP0234101,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Pokhariya,NP0234301,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bahudaramai,NP0234302,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Parsagadhi,NP0234303,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Thori,NP0234401,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Jirabhawani,NP0234402,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Paterwasugauli,NP0234403,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Sakhuwa Prasauni,NP0234404,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Jagarnathpur,NP0234405,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Dhobini,NP0234406,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chhipaharmai,NP0234407,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kalikamai,NP0234408,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Pakahamainpur,NP0234409,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Bindabasini,NP0234410,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Parsa Wildlife Reserve,NP0234595,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Chitwan National Park,NP0234597,,,,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
Kamalamai,NP0320301,,,,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
Dudhouli,NP0320302,,,,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
Hariharpurgadhi,NP0320401,,,,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
Marin,NP0320402,,,,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
Ghanglekh,NP0320403,,,,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
