qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:586:1:2,2,1603:45:16:586:0,1603:45:16:586:1:2,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:1:5,5,1603:45:16:586:0,1603:45:16:586:1:5,Federal Capital Territory,PK5,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:1:6,6,1603:45:16:586:0,1603:45:16:586:1:6,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:1:7,7,1603:45:16:586:0,1603:45:16:586:1:7,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:1:8,8,1603:45:16:586:0,1603:45:16:586:1:8,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
