#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:84:1:1,1,Belize,BZ01,,,,Belize,BZ,2017-09-08,2021-09-14,
1603:45:16:84:1:2,2,Cayo,BZ02,,,,Belize,BZ,2017-09-08,2021-09-14,
1603:45:16:84:1:3,3,Corozal,BZ03,,,,Belize,BZ,2017-09-08,2021-09-14,
1603:45:16:84:1:4,4,Orange Walk,BZ04,,,,Belize,BZ,2017-09-08,2021-09-14,
1603:45:16:84:1:5,5,Stann Creek,BZ05,,,,Belize,BZ,2017-09-08,2021-09-14,
1603:45:16:84:1:6,6,Toledo,BZ06,,,,Belize,BZ,2017-09-08,2021-09-14,
