#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:500:1:1,1,Saint Anthony,MS01,,,,Montserrat,MS,2017-09-09,2020-02-25,
1603:45:16:500:1:2,2,Saint Georges,MS02,,,,Montserrat,MS,2017-09-09,2020-02-25,
1603:45:16:500:1:3,3,Saint Peter,MS03,,,,Montserrat,MS,2017-09-09,2020-02-25,
