qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:598:3:80412,80412,1603:45:16:598:0,1603:45:16:598:1:8,1603:45:16:598:2:804,1603:45:16:598:3:80412,Maramuni Rural LLG,PG080412,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:80513,80513,1603:45:16:598:0,1603:45:16:598:1:8,1603:45:16:598:2:805,1603:45:16:598:3:80513,Wapenamanda Rural LLG,PG080513,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:80514,80514,1603:45:16:598:0,1603:45:16:598:1:8,1603:45:16:598:2:805,1603:45:16:598:3:80514,Tsak Rural LLG,PG080514,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90203,90203,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:902,1603:45:16:598:3:90203,Dei Rural LLG,PG090203,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90214,90214,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:902,1603:45:16:598:3:90214,Kotna Rural LLG,PG090214,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90304,90304,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:903,1603:45:16:598:3:90304,Mt Hagen Rural LLG,PG090304,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90305,90305,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:903,1603:45:16:598:3:90305,Mt Hagen Urban LLG,PG090305,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90508,90508,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:905,1603:45:16:598:3:90508,Mul Rural LLG,PG090508,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90509,90509,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:905,1603:45:16:598:3:90509,Baiyer Rural LLG,PG090509,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90510,90510,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:905,1603:45:16:598:3:90510,Lumusa Rural LLG,PG090510,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90712,90712,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:907,1603:45:16:598:3:90712,Mt Giluwe Rural LLG,PG090712,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:90713,90713,1603:45:16:598:0,1603:45:16:598:1:9,1603:45:16:598:2:907,1603:45:16:598:3:90713,Nebilyer Rural LLG,PG090713,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100101,100101,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1001,1603:45:16:598:3:100101,Chuave Rural LLG,PG100101,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100102,100102,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1001,1603:45:16:598:3:100102,Elimbari Rural LLG,PG100102,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100103,100103,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1001,1603:45:16:598:3:100103,Siane Rural LLG,PG100103,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100204,100204,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1002,1603:45:16:598:3:100204,Bomai/Gumai Rural LLG,PG100204,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100205,100205,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1002,1603:45:16:598:3:100205,Gumine Rural LLG,PG100205,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100206,100206,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1002,1603:45:16:598:3:100206,Mt Digine Rural LLG,PG100206,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100307,100307,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1003,1603:45:16:598:3:100307,Karimui Rural LLG,PG100307,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100308,100308,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1003,1603:45:16:598:3:100308,Nomane Rural LLG,PG100308,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100309,100309,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1003,1603:45:16:598:3:100309,Salt Rural LLG,PG100309,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100410,100410,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1004,1603:45:16:598:3:100410,Gena/Waugla Rural LLG,PG100410,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100411,100411,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1004,1603:45:16:598:3:100411,Upper/Lower Koronigl LLG,PG100411,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100412,100412,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1004,1603:45:16:598:3:100412,Kup Rural LLG,PG100412,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100420,100420,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1004,1603:45:16:598:3:100420,Kerowagi Urban LLG,PG100420,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100513,100513,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1005,1603:45:16:598:3:100513,Kundiawa Urban LLG,PG100513,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100514,100514,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1005,1603:45:16:598:3:100514,Mitnande Rural LLG,PG100514,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100515,100515,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1005,1603:45:16:598:3:100515,Niglkande Rural LLG,PG100515,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100516,100516,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1005,1603:45:16:598:3:100516,Waiye LLG,PG100516,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100617,100617,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1006,1603:45:16:598:3:100617,Tabare Rural LLG,PG100617,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100618,100618,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1006,1603:45:16:598:3:100618,Suai Rural LLG,PG100618,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:100619,100619,1603:45:16:598:0,1603:45:16:598:1:10,1603:45:16:598:2:1006,1603:45:16:598:3:100619,Yonggomugl Rural LLG,PG100619,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110101,110101,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1101,1603:45:16:598:3:110101,Watabung Rural LLG,PG110101,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110112,110112,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1101,1603:45:16:598:3:110112,Lower Asaro Rural LLG,PG110112,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110113,110113,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1101,1603:45:16:598:3:110113,Upper Asaro Rural LLG,PG110113,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110202,110202,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1102,1603:45:16:598:3:110202,Gahuku Rural LLG,PG110202,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110203,110203,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1102,1603:45:16:598:3:110203,Goroka Urban LLG,PG110203,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110214,110214,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1102,1603:45:16:598:3:110214,Mimanalo Rural LLG,PG110214,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110304,110304,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1103,1603:45:16:598:3:110304,Kafentina Rural LLG,PG110304,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110315,110315,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1103,1603:45:16:598:3:110315,Dunantina Rural LLG,PG110315,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110316,110316,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1103,1603:45:16:598:3:110316,Fayantina Rural LLG,PG110316,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110405,110405,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1104,1603:45:16:598:3:110405,Kamano No. 2 Rural LLG,PG110405,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110406,110406,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1104,1603:45:16:598:3:110406,Kainantu Urban LLG,PG110406,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110417,110417,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1104,1603:45:16:598:3:110417,Kamano No. 1 Rural LLG,PG110417,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110418,110418,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1104,1603:45:16:598:3:110418,Agarabi Rural LLG,PG110418,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110419,110419,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1104,1603:45:16:598:3:110419,Gadsup/Tairora Rural LLG,PG110419,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110507,110507,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1105,1603:45:16:598:3:110507,Unavi Rural LLG,PG110507,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110520,110520,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1105,1603:45:16:598:3:110520,Mt. Michael Rural LLG,PG110520,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110521,110521,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1105,1603:45:16:598:3:110521,Yagaria Rural LLG,PG110521,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110608,110608,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1106,1603:45:16:598:3:110608,Lamari Rural LLG,PG110608,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110609,110609,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1106,1603:45:16:598:3:110609,Yelia Rural LLG,PG110609,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110710,110710,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1107,1603:45:16:598:3:110710,East Okapa Rural LLG,PG110710,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110722,110722,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1107,1603:45:16:598:3:110722,West Okapa Rural LLG,PG110722,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110811,110811,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1108,1603:45:16:598:3:110811,Lower Benna LLG,PG110811,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110823,110823,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1108,1603:45:16:598:3:110823,Upper Bena Rural LLG,PG110823,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:110824,110824,1603:45:16:598:0,1603:45:16:598:1:11,1603:45:16:598:2:1108,1603:45:16:598:3:110824,Unggai Rural LLG,PG110824,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120101,120101,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120101,Mumeng Rural LLG,PG120101,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120102,120102,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120102,Waria Rural LLG,PG120102,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120103,120103,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120103,Watut Rural LLG,PG120103,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120104,120104,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120104,Wau/Bulolo Urban LLG,PG120104,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120105,120105,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120105,Wau Rural LLG,PG120105,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120129,120129,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1201,1603:45:16:598:3:120129,Buang Rural LLG,PG120129,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120206,120206,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1202,1603:45:16:598:3:120206,Burum Kwat LLG,PG120206,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120207,120207,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1202,1603:45:16:598:3:120207,Kotte Rural LLG,PG120207,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120208,120208,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1202,1603:45:16:598:3:120208,Yabim Mape Rural LLG,PG120208,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120232,120232,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1202,1603:45:16:598:3:120232,Hube Rural LLG,PG120232,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120233,120233,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1202,1603:45:16:598:3:120233,Finschafen Urban LLG,PG120233,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120309,120309,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1203,1603:45:16:598:3:120309,Morobe Rural LLG,PG120309,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120310,120310,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1203,1603:45:16:598:3:120310,Salamaua Rural LLG,PG120310,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120311,120311,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1203,1603:45:16:598:3:120311,Wampar Rural LLG,PG120311,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120412,120412,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1204,1603:45:16:598:3:120412,Deyamos Rural LLG,PG120412,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120414,120414,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1204,1603:45:16:598:3:120414,Yus Rural LLG,PG120414,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120431,120431,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1204,1603:45:16:598:3:120431,Komba Rural LLG,PG120431,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120435,120435,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1204,1603:45:16:598:3:120435,Selepet Rural LLG,PG120435,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120515,120515,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1205,1603:45:16:598:3:120515,Ahi Rural LLG,PG120515,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120516,120516,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1205,1603:45:16:598:3:120516,Lae Urban LLG,PG120516,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120617,120617,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1206,1603:45:16:598:3:120617,Onga/Waffa Rural LLG,PG120617,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120618,120618,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1206,1603:45:16:598:3:120618,Umi/Atzera Rural LLG,PG120618,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120619,120619,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1206,1603:45:16:598:3:120619,Wantoat/Leron Rural LLG,PG120619,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120721,120721,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1207,1603:45:16:598:3:120721,Kome Rural LLG,PG120721,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120722,120722,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1207,1603:45:16:598:3:120722,Wapi Rural LLG,PG120722,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120730,120730,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1207,1603:45:16:598:3:120730,Kapao Rural LLG,PG120730,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120734,120734,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1207,1603:45:16:598:3:120734,Nanima Kariba LLG,PG120734,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120823,120823,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1208,1603:45:16:598:3:120823,Labuta Rural LLG,PG120823,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120824,120824,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1208,1603:45:16:598:3:120824,Nabak Rural LLG,PG120824,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120825,120825,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1208,1603:45:16:598:3:120825,Wain-Erap Rural LLG,PG120825,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120926,120926,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1209,1603:45:16:598:3:120926,Sialum Rural LLG,PG120926,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120927,120927,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1209,1603:45:16:598:3:120927,Siassi Rural LLG,PG120927,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:120928,120928,1603:45:16:598:0,1603:45:16:598:1:12,1603:45:16:598:2:1209,1603:45:16:598:3:120928,Wasu Rural LLG,PG120928,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130101,130101,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1301,1603:45:16:598:3:130101,Almami Rural LLG,PG130101,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130102,130102,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1301,1603:45:16:598:3:130102,Iabu Rural LLG,PG130102,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130103,130103,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1301,1603:45:16:598:3:130103,Yawar Rural LLG,PG130103,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130204,130204,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1302,1603:45:16:598:3:130204,Ambenob Rural LLG,PG130204,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130205,130205,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1302,1603:45:16:598:3:130205,Madang Urban LLG,PG130205,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130206,130206,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1302,1603:45:16:598:3:130206,Transgogol Rural LLG,PG130206,Madang District,PG1302,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130307,130307,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1303,1603:45:16:598:3:130307,Arabaka Rural LLG,PG130307,Middle Ramu District,PG1303,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130308,130308,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1303,1603:45:16:598:3:130308,Josephstaal Rural LLG,PG130308,Middle Ramu District,PG1303,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
