qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:28:1:1,1,1603:45:16:28:0,1603:45:16:28:1:1,Barbuda,AG01,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:2,2,1603:45:16:28:0,1603:45:16:28:1:2,Redonda,AG02,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:3,3,1603:45:16:28:0,1603:45:16:28:1:3,Saint George,AG03,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:4,4,1603:45:16:28:0,1603:45:16:28:1:4,Saint John's,AG04,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:5,5,1603:45:16:28:0,1603:45:16:28:1:5,Saint Mary,AG05,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:6,6,1603:45:16:28:0,1603:45:16:28:1:6,Saint Paul,AG06,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:7,7,1603:45:16:28:0,1603:45:16:28:1:7,Saint Peter,AG07,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:8,8,1603:45:16:28:0,1603:45:16:28:1:8,Saint Philip,AG08,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
