#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:28:1:1,1,Barbuda,AG01,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:2,2,Redonda,AG02,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:3,3,Saint George,AG03,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:4,4,Saint John's,AG04,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:5,5,Saint Mary,AG05,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:6,6,Saint Paul,AG06,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:7,7,Saint Peter,AG07,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
1603:45:16:28:1:8,8,Saint Philip,AG08,,,,Antigua and Barbuda,AG,2017-09-07,2019-11-28,
